routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.006,0.0,5015
update_state,0.0,0.0,0.0,5015
sense_environment,0.034,0.026,0.031,5014
update_state_environment,0.0,0.001,0.0,5014
get_environment_broadcasts,0.003,0.007,0.0,5014
get_agent_broadcasts,0.002,0.018,0.0,5014
sense,0.04,0.037,0.038,5014
think,0.106,0.963,0.018,5014
perform_broadcast,0.001,0.003,0.0,235
do,0.358,1.529,0.024,5014
perform_wait_for_messages,0.463,1.74,0.023,3816
perform_state_change,0.035,0.316,0.011,822
perform_observation,0.027,0.015,0.025,1100
