routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.007,0.019,0.0,2694
__check_action_completion,0.0,0.001,0.0,2694
preplanner/update_percepts,0.0,0.002,0.0,2694
preplanner/needs_planning,0.0,0.0,0.0,2694
preplanner/calculate_access_times,0.254,0.0,0.254,1
preplanner/_schedule_observations,0.942,0.0,0.942,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,69.333,0.0,69.333,1
preplanner/_schedule_maneuvers,0.722,0.0,0.722,1
preplanner/__schedule_periodic_replan,0.13,0.0,0.13,1
preplanner/generate_plan,71.913,0.0,71.913,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,2694
replanner/update_percepts,0.011,0.025,0.001,2694
replanner/check_request_completion,0.0,0.001,0.0,2694
replanner/check_request_end_time,0.0,0.001,0.0,2694
replanner/compare_bids,0.0,0.0,0.0,2694
replanner/consensus_phase,0.0,0.001,0.0,2694
replanner/is_observation_path_valid,0.001,0.026,0.0,15788
replanner/needs_planning,0.0,0.002,0.0,2694
replanner/_get_available_requests,0.0,0.003,0.0,988
replanner/planning_phase,0.0,0.0,0.0,15
replanner/_schedule_observations,1.248,2.167,0.703,15
replanner/_schedule_maneuvers,0.146,0.138,0.08,15
replanner/_schedule_broadcasts,0.016,0.009,0.011,15
replanner/_schedule_waits,0.0,0.0,0.0,15
replanner/generate_plan,1.421,2.309,0.915,15
