routine,t_avg,t_std,t_med,n
check_action_statuses,0.007,0.024,0.0,1559
update_state,0.0,0.0,0.0,1559
sense_environment,0.191,0.111,0.192,1558
update_state_environment,0.001,0.007,0.0,1558
get_environment_broadcasts,0.0,0.0,0.0,1558
get_agent_broadcasts,0.0,0.002,0.0,1558
sense,0.2,0.115,0.203,1558
think,0.314,4.919,0.101,1558
perform_broadcast,0.021,0.06,0.0,285
do,0.676,0.88,0.158,1558
perform_wait_for_messages,0.748,0.893,0.221,1391
perform_state_change,0.751,0.894,0.223,1385
perform_measurement,0.076,0.073,0.051,77
