routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.015,0.0,9038
__check_action_completion,0.0,0.0,0.0,9038
preplanner/update_percepts,0.001,0.008,0.0,9038
preplanner/needs_planning,0.0,0.0,0.0,9038
preplanner/calculate_access_times,0.227,0.0,0.227,1
preplanner/_schedule_observations,22.019,0.0,22.019,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,118.032,0.0,118.032,1
preplanner/_schedule_maneuvers,1.113,0.0,1.113,1
preplanner/__schedule_periodic_replan,1.16,0.0,1.16,1
preplanner/generate_plan,143.216,0.0,143.216,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,9038
replanner/update_percepts,0.007,0.064,0.001,9038
replanner/check_request_completion,0.0,0.001,0.0,9038
replanner/check_request_end_time,0.0,0.0,0.0,9038
replanner/compare_bids,0.0,0.006,0.0,9038
replanner/consensus_phase,0.0,0.006,0.0,9038
replanner/is_observation_path_valid,0.003,0.028,0.001,885314
replanner/needs_planning,0.018,0.089,0.0,9038
replanner/_get_available_requests,0.327,0.52,0.131,1576
replanner/planning_phase,13.222,21.457,4.664,577
replanner/_schedule_observations,2.14,2.984,1.063,577
replanner/_schedule_maneuvers,0.31,0.386,0.241,577
replanner/_schedule_broadcasts,0.036,0.102,0.015,577
replanner/_schedule_waits,0.0,0.0,0.0,577
replanner/generate_plan,15.757,21.988,9.204,577
replanner/calc_imaging_time,0.024,0.055,0.009,1114
