routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.017,0.051,0.0,966
__check_action_completion,0.0,0.007,0.0,966
preplanner/update_percepts,0.001,0.01,0.0,966
preplanner/needs_planning,0.0,0.0,0.0,966
preplanner/calculate_access_opportunities,0.12,0.141,0.067,170
preplanner/_schedule_observations,0.383,0.506,0.174,170
preplanner/is_observation_path_valid,0.0,0.0,0.0,170
preplanner/_schedule_broadcasts,0.388,0.633,0.091,170
preplanner/_schedule_maneuvers,0.001,0.001,0.001,170
preplanner/__schedule_periodic_replan,0.005,0.021,0.0,170
preplanner/generate_plan,0.797,1.015,0.385,170
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,966
replanner/update_percepts,0.01,0.048,0.0,966
replanner/check_request_completion,0.0,0.002,0.0,966
replanner/check_request_end_time,0.0,0.0,0.0,966
replanner/compare_bids,0.0,0.001,0.0,966
replanner/consensus_phase,0.0,0.007,0.0,966
replanner/is_observation_path_valid,0.0,0.001,0.0,5072
replanner/_get_available_requests,0.37,0.332,0.285,907
replanner/needs_planning,0.339,0.334,0.23,966
replanner/planning_phase,1.016,1.705,0.45,33
replanner/_schedule_observations,0.006,0.011,0.001,33
replanner/_schedule_maneuvers,0.024,0.047,0.005,33
replanner/_schedule_broadcasts,0.039,0.044,0.018,33
replanner/_schedule_waits,0.0,0.0,0.0,33
replanner/generate_plan,1.092,1.694,0.53,33
replanner/calc_imaging_time,0.113,0.093,0.1,13
