routine,t_avg,t_std,t_med,n
check_action_statuses,0.006,0.023,0.0,967
update_state,0.0,0.0,0.0,967
sense_environment,0.18,0.14,0.161,966
update_state_environment,0.003,0.018,0.0,966
get_environment_broadcasts,0.01,0.025,0.0,966
get_agent_broadcasts,0.082,0.162,0.0,966
sense,0.28,0.221,0.233,966
think,0.73,0.792,0.567,966
perform_broadcast,0.007,0.024,0.0,399
do,0.141,0.17,0.088,966
perform_wait_for_messages,0.132,0.173,0.073,629
perform_state_change,0.117,0.119,0.073,179
perform_observation,0.204,0.155,0.161,243
