Satellite states are in CARTESIAN_EARTH_CENTERED_INERTIAL (equatorial-plane) frame.
Epoch [JDUT1] is 2458849.5
Step size [s] is 30.46533781725041
Mission Duration [Days] is 1.0
time index,x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
0,-4217.820680007007,3777.4809856865872,4155.722076522609,0.4412295498967085,-5.315473962793607,5.361027074836362
1,-4202.078796349619,3613.7107636991086,4316.7193977607385,0.5885883382240811,-5.444916407173506,5.212658733667131
2,-4181.86330784356,3446.0879736277748,4473.115406412656,0.7352197100686677,-5.568477459896132,5.058832498473278
3,-4157.198843102765,3274.79357594417,4624.746556478976,0.8809651993520917,-5.686030386527768,4.8997230567596475
4,-4128.114831629373,3100.0122820166866,4771.454705996123,1.0256677721313159,-5.797455602920173,4.73551062522679
5,-4094.645457312763,2921.932334766009,4913.087281601673,1.1691720118581699,-5.902640784793468,4.566380699487968
6,-4056.8296063528305,2740.745286156286,5049.49743539966,1.3113243005404531,-6.0014809659379935,4.392523798700494
7,-4014.7108097363944,2556.645771868513,5180.544193979254,1.4519729955421647,-6.093878625040571,4.214135205656669
8,-3968.3371804033354,2369.8312835020056,5306.092599456849,1.5909686017773446,-6.179743761169178,4.031414702878462
9,-3917.761345246304,2180.501938648205,5426.013842428211,1.7281639390694101,-6.258993957977539,3.8445663052572865
10,-3863.0403720944973,1988.8602491791355,5540.1853867336,1.863414304465329,-6.331554436717746,3.653797989775724
11,-3804.2356918381447,1795.1108880894835,5648.491085955108,1.996577629311945,-6.397358098174588,3.459321422841558
12,-3741.4130158559324,1599.4604552274595,5750.821291581551,2.127514630919767,-6.456345553659657,3.261351685756624
13,-3674.6422489126267,1402.117242245243,5847.072952791901,2.2560889586575437,-6.50846514522653,3.060106998833305
14,-3603.9973976986407,1203.2909970942642,5937.1497078238135,2.3821673343390275,-6.553672955290242,2.85580844466056
15,-3529.556475187278,1003.1926883849862,6020.961966908776,2.505619686781317,-6.591932805854814,2.6486796910089314
16,-3451.4014009886882,802.034269924097,6098.426986770262,2.6263192804317974,-6.623216247571841,2.4389467138503145
