GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
42,783,-23.6,-93.2
84,643,-44.4,-77.6
120,704,-61.3,-55.7
181,515,-59.9,22.3
187,206,-57.5,27.4
407,114,58.2,107.9
501,87,49.7,-148.4
561,909,17.2,-132.0
674,46,-43.0,-103.8
1019,510,66.4,100.8
1077,20,56.4,174.1
1344,800,-65.7,-54.8
1464,813,-10.5,14.0
1465,875,-9.3,12.6
1649,629,65.0,130.8
1677,415,52.3,152.2
1814,142,-19.1,-167.8
1867,121,-46.7,-150.9
1892,381,-59.5,-138.2
2053,892,-12.8,-11.7
2400,465,-15.3,166.1
2447,109,-40.3,178.6
2561,854,-58.3,-67.6
2594,205,-41.2,-51.5
2743,175,42.0,-14.0
2818,193,66.4,56.5
2879,488,46.3,114.1
3224,297,-20.8,-65.9
3456,766,53.8,80.5
3957,396,54.6,-46.9
4182,868,-16.5,93.0
4255,483,-53.7,119.4
4376,375,-39.7,-124.7
4387,603,-34.4,-119.5
4405,318,-23.1,-117.8
4516,730,39.4,-92.0
4811,822,-36.0,76.8
4900,511,-66.2,153.5
5002,622,-21.0,-141.5
5211,14,62.0,-16.1
5223,850,59.5,-1.7
5599,540,-18.7,-165.5
5642,416,5.4,-155.7
5783,634,67.9,-67.2
5865,685,34.3,-5.3
5889,94,22.4,3.0
5977,576,-25.3,21.7
6010,463,-44.2,28.5
6194,744,-18.3,171.9
6247,468,12.4,-178.5
6299,412,40.4,-162.8
6378,757,67.1,-89.2
6418,396,54.6,-46.9
6430,750,49.5,-38.8
6454,497,36.8,-30.6
6636,515,-59.9,22.3
6637,859,-59.4,24.7
6689,197,-65.1,93.1
6718,483,-53.7,119.4
7035,309,42.9,-59.9
7256,129,-67.6,29.5
7413,172,1.0,127.9
7605,145,54.9,-94.4
7642,878,34.9,-81.4
7683,866,13.0,-71.0
7766,675,-31.7,-52.5
7850,444,-67.7,6.2
8097,418,50.2,131.1
8174,259,63.7,-141.1
8282,37,10.9,-92.0
8286,480,8.3,-92.2
8302,565,-0.5,-89.1
8362,471,-33.2,-76.4
8459,249,-67.6,6.6
