Eclipse times for Spacecraft with id therm_sat_0_0
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
start index,end index
0,110
526,704
1120,1297
1713,1891
2306,2484
2900,3078
3493,3671
4087,4265
4680,4858
5273,5452
5867,6045
6460,6639
7054,7233
7647,7826
8240,8420
