Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
30,386,,62.055,150.409,738.5,11.75,13.1,88.24
45,724,,54.717,160.36,732.6,-2.82,3.14,79.39
458,265,,6.466,3.387,629.6,-0.45,0.49,nan
463,648,,9.14,4.788,632.3,-4.45,4.89,nan
464,166,,9.866,4.613,630.4,-0.58,0.64,nan
469,3857,,12.51,6.186,634.7,-5.82,6.39,nan
521,487,,41.172,20.677,654.2,-5.88,6.48,nan
550,4126,,55.862,34.884,668.7,2.32,2.57,nan
579,1565,,65.655,64.624,688.9,0.79,0.88,nan
580,1501,,65.75,65.983,689.6,-0.15,0.16,nan
592,2388,,67.145,83.555,698.8,1.39,1.54,nan
592,2974,,67.045,83.449,698.6,0.53,0.59,nan
597,3113,,68.604,91.516,731.3,15.34,17.08,nan
597,4972,,67.973,91.212,714.0,9.87,10.97,nan
598,1318,,67.216,92.791,704.8,3.81,4.24,nan
598,3288,,67.011,92.626,703.5,1.88,2.09,nan
645,2352,,51.866,140.415,736.7,1.74,1.94,75.85
654,3827,,46.609,143.174,759.8,-11.78,13.18,70.29
1069,615,,16.219,-16.413,653.8,-13.93,15.34,nan
1110,1825,,38.91,-5.41,657.5,-9.13,10.06,nan
1110,4222,,38.987,-5.538,655.3,-7.93,8.74,nan
1134,2086,,51.821,4.14,663.4,3.14,3.47,nan
1136,94,,52.615,5.648,663.7,0.82,0.9,nan
1142,638,,56.003,8.132,679.7,10.3,11.4,nan
1147,2101,,56.549,14.765,685.8,-11.34,12.55,nan
1147,2496,,56.603,14.752,684.7,-10.93,12.09,nan
1147,3119,,57.875,12.442,674.8,5.85,6.47,nan
1147,3976,,56.982,13.986,674.7,-5.73,6.33,nan
1147,4791,,57.041,14.077,674.6,-5.63,6.22,nan
1149,1327,,58.114,15.044,672.7,-1.77,1.96,nan
1149,3712,,58.579,14.432,673.8,3.61,4.0,nan
1149,3843,,58.38,14.836,672.4,0.96,1.06,nan
1150,1796,,58.514,15.97,673.5,-2.06,2.27,nan
1150,3652,,59.378,14.475,682.0,8.85,9.79,nan
1151,363,,59.272,16.292,674.3,2.21,2.45,nan
1151,2642,,58.953,16.882,674.2,-1.97,2.17,nan
1157,1805,,60.167,23.861,698.8,-13.32,14.77,nan
1158,1091,,61.328,23.752,680.9,-4.37,4.84,nan
1158,1401,,61.46,23.527,679.6,-2.78,3.07,nan
1158,1772,,61.682,23.183,678.7,-0.19,0.21,nan
1160,4758,,61.409,26.58,693.4,-10.65,11.8,nan
1161,261,,62.616,26.357,680.9,-0.77,0.86,nan
1162,887,,63.231,27.22,682.2,2.23,2.46,nan
1163,193,,64.54,26.824,702.8,13.18,14.62,nan
1163,1251,,62.653,29.245,687.7,-6.83,7.57,nan
1163,4898,,63.829,27.915,685.7,5.45,6.04,nan
1164,980,,62.808,30.529,690.9,-8.21,9.1,nan
1164,1537,,64.1,28.987,686.4,5.41,5.99,nan
1165,774,,63.615,31.148,684.7,-2.86,3.17,nan
1166,913,,65.093,31.064,694.8,9.39,10.4,nan
1166,2746,,63.259,33.151,695.0,-9.49,10.52,nan
1166,3985,,65.478,30.568,705.4,13.27,14.73,nan
1167,2983,,64.35,33.292,685.3,-0.82,0.91,nan
1168,2315,,64.025,35.167,691.1,-6.62,7.34,nan
1168,3492,,63.776,35.478,695.9,-9.19,10.19,nan
1187,4592,,68.055,61.67,711.2,9.6,10.66,nan
1190,1501,,65.75,65.983,714.7,-10.08,11.2,nan
1191,4555,,66.246,67.537,706.2,-5.04,5.6,nan
1192,1812,,66.852,69.131,704.1,1.25,1.38,nan
1193,708,,67.931,71.385,722.1,11.97,13.31,nan
1193,4352,,67.94,71.28,722.1,11.97,13.32,nan
1232,1530,,55.268,113.096,745.9,10.29,11.49,79.56
1232,2879,,54.831,112.343,735.8,5.07,5.66,79.25
1247,2661,,46.44,117.827,768.7,-14.32,16.03,70.2
1251,4845,,46.095,123.218,758.8,10.6,11.85,69.32
1253,720,,45.288,124.409,768.2,13.19,14.77,68.44
1256,2895,,42.733,123.305,748.6,-3.26,3.65,65.95
1260,3681,,41.382,126.513,759.6,8.88,9.94,64.45
1266,4275,,37.945,127.816,753.8,3.24,3.62,61.0
1268,3708,,36.477,127.483,755.9,-4.32,4.84,59.53
1423,2451,,-46.076,167.285,747.0,5.64,6.3,43.36
1423,3993,,-46.177,167.094,745.2,4.23,4.72,43.26
1542,1418,,-50.475,-73.037,682.7,-14.23,15.74,nan
1545,171,,-48.366,-72.958,659.2,-3.77,4.16,nan
1546,1770,,-48.444,-71.185,677.8,-13.52,14.94,nan
1547,599,,-46.359,-74.133,676.2,13.19,14.57,nan
1547,2509,,-47.022,-72.831,657.3,2.7,2.97,nan
1547,4175,,-47.461,-71.852,659.3,-5.07,5.6,nan
1554,2084,,-44.348,-67.456,677.7,-14.94,16.51,nan
1563,747,,-38.21,-67.194,662.4,11.56,12.75,nan
1564,3287,,-38.052,-65.945,648.8,3.94,4.34,nan
1564,3542,,-38.11,-65.855,648.1,3.04,3.35,nan
1576,1453,,-32.134,-60.912,647.6,-7.54,8.3,nan
1577,21,,-30.844,-62.252,648.0,8.02,8.84,nan
1587,3847,,-26.234,-57.443,654.0,-12.39,13.65,nan
1603,3073,,-16.306,-55.915,644.0,10.32,11.36,nan
1626,76,,-3.833,-49.647,632.0,-5.1,5.61,nan
1764,4216,,64.708,14.195,693.7,-6.76,7.5,nan
1765,3201,,64.967,15.444,693.5,-6.16,6.83,nan
1765,3760,,64.161,15.998,711.4,-13.65,15.16,nan
