routine,t_avg,t_std,t_med,n
check_action_statuses,0.009,0.03,0.0,1573
update_state,0.0,0.0,0.0,1573
sense_environment,0.191,0.114,0.19,1572
update_state_environment,0.001,0.004,0.0,1572
get_environment_broadcasts,0.0,0.0,0.0,1572
get_agent_broadcasts,0.0,0.01,0.0,1572
sense,0.201,0.123,0.205,1572
think,0.315,5.152,0.098,1572
perform_broadcast,0.01,0.038,0.0,293
do,0.663,0.861,0.173,1572
perform_wait_for_messages,0.741,0.882,0.241,1393
perform_state_change,0.773,0.911,0.222,1274
perform_measurement,0.072,0.063,0.046,82
