routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.026,0.0,4753
update_state,0.0,0.001,0.0,4753
sense_environment,0.173,0.13,0.155,4753
update_state_environment,0.002,0.017,0.0,4753
get_environment_broadcasts,0.01,0.026,0.0,4753
get_agent_broadcasts,0.07,0.118,0.0,4753
sense,0.26,0.2,0.22,4753
think,0.311,0.535,0.108,4752
perform_broadcast,0.007,0.031,0.0,1693
do,0.115,0.144,0.074,4752
perform_wait_for_messages,0.109,0.139,0.062,3201
perform_state_change,0.067,0.065,0.042,883
perform_observation,0.158,0.148,0.123,1178
