routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00015,0.00173,2e-05,3085
__check_action_completion,6e-05,1e-05,6e-05,3085
preplanner/update_percepts,6e-05,3e-05,3e-05,3085
preplanner/needs_planning,0.0,0.0,0.0,3085
preplanner/calculate_access_opportunities,0.0008,0.0,0.0008,1
preplanner/_schedule_observations,0.88107,0.0,0.88107,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.04627,0.0,0.04627,1
preplanner/_schedule_broadcasts,1.00415,0.0,1.00415,1
preplanner/_schedule_maneuvers,0.56762,0.0,0.56762,1
preplanner/__schedule_periodic_replan,0.00079,0.0,0.00079,1
preplanner/generate_plan,2.4555,0.0,2.4555,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3085
replanner/update_percepts,0.00014,0.00012,0.00011,3085
replanner/check_request_completion,0.22328,0.2091,0.18865,3085
replanner/check_request_end_time,0.0,0.0,0.0,3085
replanner/compare_bids,0.16633,0.22133,0.07671,3085
replanner/consensus_phase,0.38964,0.34307,0.33504,3085
replanner/needs_planning,0.38967,0.34307,0.33506,3085
replanner/_generate_bids_from_request,2e-05,4e-05,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2968
replanner/_can_bid,0.0,0.0,0.0,2027
replanner/_get_available_requests,0.00074,0.00254,0.00045,95
replanner/_schedule_maneuvers,0.91263,0.5539,0.976,39
replanner/_create_broadcast_path,0.08174,0.04977,0.06269,41
replanner/_schedule_broadcasts,0.08627,0.04927,0.07628,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,1.00114,0.55728,1.09769,39
replanner/_can_access,0.00081,0.0034,0.00023,50
