routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0,0.0,0.0,1422
__check_action_completion,0.0,0.0,0.0,1422
preplanner/__get_new_requests,0.0,0.0,0.0,1422
preplanner/__update_performed_requests,0.0,0.002,0.0,1422
preplanner/_update_access_times,0.033,1.25,0.0,1422
preplanner/needs_planning,0.0,0.0,0.0,1422
preplanner/_get_available_requests,0.001,0.0,0.001,1
preplanner/_schedule_measurements,1.53,0.0,1.53,1
preplanner/_schedule_broadcasts,0.822,0.743,0.822,2
preplanner/_schedule_maneuvers,0.633,0.0,0.633,1
preplanner/__schedule_periodic_replan,1.328,0.0,1.328,1
preplanner/generate_plan,5.883,0.0,5.883,1
replanner/__get_new_requests,0.0,0.0,0.0,1422
replanner/__update_performed_requests,0.0,0.001,0.0,1422
replanner/_update_access_times,0.105,2.281,0.0,1422
