routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.015,0.0,4355
update_state,0.0,0.0,0.0,4355
sense_environment,0.178,0.1,0.168,4354
update_state_environment,0.002,0.013,0.0,4354
get_environment_broadcasts,0.012,0.025,0.0,4354
get_agent_broadcasts,0.059,0.094,0.0,4354
sense,0.253,0.131,0.236,4354
think,0.43,0.387,0.385,4354
perform_broadcast,0.005,0.021,0.0,1416
do,0.156,0.14,0.121,4354
perform_wait_for_messages,0.149,0.153,0.101,2938
perform_state_change,0.132,0.12,0.098,1407
perform_observation,0.163,0.103,0.141,1407
