routine,t_avg,t_std,t_med,n
vis_sat_0_0,0.015,0.003,0.015,391
therm_sat_0_0,0.014,0.003,0.015,409
therm_sat_1_0,0.014,0.003,0.015,413
vis_sat_1_0,0.015,0.002,0.015,381
query_measurement_data,0.0,0.0,0.0,63
