routine,t_avg,t_std,t_med,n
sar_sat_0_0,0.014,0.004,0.015,3040
vis_sat_0_1,0.014,0.004,0.015,2992
therm_sat_0_0,0.014,0.005,0.015,3092
vis_sat_0_0,0.014,0.004,0.015,3120
query_measurement_data,0.001,0.0,0.001,854
