stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-02 00:00:00+00:00
n_events,790
n_events_detected,16
n_events_obs,16
n_reqs_total,142
n_reqs_init,101
n_reqs_gen,41
n_obs_unique_max,398
n_obs_unique_pos,339
n_obs_unique,259
n_obs_co,86
n_obs,398
u_max,306.5155336353613
u_total,41.233999578905156
u_norm,0.13452499157174258
