routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.009,0.081,0.0,9904
__check_action_completion,0.0,0.006,0.0,9904
preplanner/update_percepts,0.003,0.022,0.001,9904
preplanner/needs_planning,0.0,0.0,0.0,9904
preplanner/calculate_access_times,0.466,0.0,0.466,1
preplanner/_schedule_observations,363.256,0.0,363.256,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,251.569,0.0,251.569,1
preplanner/_schedule_maneuvers,0.681,0.0,0.681,1
preplanner/__schedule_periodic_replan,0.056,0.0,0.056,1
preplanner/generate_plan,616.131,0.0,616.131,1
replanner/compile_new_measurement_request_bids,0.0,0.004,0.0,9904
replanner/update_percepts,0.018,0.103,0.001,9904
replanner/check_request_completion,0.0,0.003,0.0,9904
replanner/check_request_end_time,0.0,0.0,0.0,9904
replanner/compare_bids,0.002,0.026,0.0,9904
replanner/consensus_phase,0.002,0.026,0.0,9904
replanner/is_observation_path_valid,0.008,0.065,0.001,696113
replanner/needs_planning,0.073,0.321,0.0,9904
replanner/_get_available_requests,1.737,2.055,0.803,1859
replanner/planning_phase,11.131,25.503,4.329,864
replanner/_schedule_observations,5.294,6.796,2.063,864
replanner/_schedule_maneuvers,2.231,3.667,0.32,864
replanner/_schedule_broadcasts,0.361,0.645,0.042,864
replanner/_schedule_waits,0.0,0.0,0.0,864
replanner/generate_plan,19.173,26.604,10.649,864
replanner/calc_imaging_time,0.077,0.11,0.019,541
