routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.084,0.0,3912
update_state,0.0,0.0,0.0,3912
sense_environment,0.197,0.234,0.158,3911
update_state_environment,0.002,0.02,0.0,3911
get_environment_broadcasts,0.017,0.051,0.0,3911
get_agent_broadcasts,0.125,0.552,0.0,3911
sense,0.352,0.687,0.204,3911
think,3.716,25.26,0.118,3911
perform_broadcast,0.013,0.087,0.0,1090
do,1.526,14.088,0.113,3911
perform_wait_for_messages,2.405,17.913,0.144,2404
perform_state_change,0.161,0.798,0.048,790
perform_observation,0.146,0.168,0.117,1148
