stat_name,val
t_start,2020-01-01 00:00:00+00:00
t_end,2020-01-02 00:00:00+00:00
n_events,790
n_events_detected,31
n_events_obs,27
n_reqs_total,160
n_reqs_init,101
n_reqs_gen,59
n_obs_unique_max,430
n_obs_unique_pos,360
n_obs_unique,352
n_obs_co,100
n_obs,720
u_max,388.1211947188935
u_total,-586.9714264459066
u_norm,-1.5123405638051675
t_runtime,2148.3887911579995
