routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,373
update_state,0.0,0.0,0.0,373
sense_environment,0.046,0.02,0.051,372
update_state_environment,0.0,0.001,0.0,372
get_environment_broadcasts,0.001,0.003,0.0,372
get_agent_broadcasts,0.0,0.002,0.0,372
sense,0.048,0.019,0.052,372
think,0.029,0.017,0.025,372
perform_wait_for_messages,0.022,0.018,0.016,347
do,0.022,0.017,0.016,372
perform_state_change,0.027,0.014,0.021,25
perform_observation,0.01,0.009,0.006,24
perform_broadcast,0.003,0.0,0.003,1
