routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.08,0.0,3781
update_state,0.0,0.0,0.0,3781
sense_environment,0.192,0.212,0.158,3780
update_state_environment,0.003,0.026,0.0,3780
get_environment_broadcasts,0.017,0.048,0.0,3780
get_agent_broadcasts,0.145,0.743,0.0,3780
sense,0.365,0.839,0.203,3780
think,4.297,31.847,0.118,3780
perform_broadcast,0.01,0.046,0.0,1011
do,1.126,11.608,0.103,3780
perform_wait_for_messages,1.742,14.735,0.108,2335
perform_state_change,0.172,0.959,0.051,790
perform_observation,0.152,0.228,0.116,1160
