routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.009,0.0,884
update_state,0.0,0.0,0.0,884
sense_environment,0.106,0.054,0.101,883
update_state_environment,0.001,0.004,0.0,883
get_environment_broadcasts,0.008,0.016,0.0,883
get_agent_broadcasts,0.034,0.047,0.0,883
sense,0.15,0.064,0.149,883
think,0.108,0.689,0.062,883
perform_broadcast,0.007,0.016,0.0,315
do,0.068,0.057,0.054,883
perform_wait_for_messages,0.064,0.062,0.044,570
perform_state_change,0.052,0.047,0.037,228
perform_observation,0.072,0.041,0.063,299
