routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00316,2e-05,16507
__check_action_completion,6e-05,1e-05,6e-05,16507
preplanner/update_percepts,0.00012,5e-05,0.00012,16507
preplanner/needs_planning,0.0,0.0,0.0,16507
preplanner/calculate_access_opportunities,0.07018,0.0,0.07018,1
preplanner/_schedule_observations,0.09495,0.0,0.09495,1
preplanner/is_observation_path_valid,0.00101,0.0,0.00101,1
preplanner/_create_broadcast_path,0.04692,0.0,0.04692,1
preplanner/_schedule_broadcasts,0.07445,0.0,0.07445,1
preplanner/_schedule_maneuvers,0.67216,0.0,0.67216,1
preplanner/__schedule_periodic_replan,0.03469,0.0,0.03469,1
preplanner/generate_plan,0.89692,0.0,0.89692,1
replanner/compile_new_measurement_request_bids,6e-05,4e-05,6e-05,16507
replanner/update_percepts,0.00067,0.00443,0.00041,16507
replanner/check_request_completion,0.21181,0.25523,0.15217,16507
replanner/check_request_end_time,0.0,0.0,0.0,16507
replanner/compare_bids,0.1604,0.28125,0.06727,16507
replanner/consensus_phase,0.37224,0.45273,0.29261,16507
replanner/needs_planning,0.3723,0.4527,0.29262,16507
replanner/_get_available_requests,0.0028,0.00785,0.00129,520
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,21881
replanner/_can_bid,0.0,0.0,0.0,18780
replanner/_can_access,0.00296,0.00753,0.00125,366
replanner/planning_phase,0.13983,0.6473,0.00267,127
replanner/is_observation_path_valid,0.00086,0.00562,0.00027,39479
replanner/merge_plans,0.25282,0.24859,0.18907,144
replanner/_schedule_observations,0.27521,0.24988,0.23497,127
replanner/_schedule_maneuvers,2.43737,2.62063,1.68064,127
replanner/_create_broadcast_path,0.09602,0.06962,0.0641,131
replanner/_schedule_broadcasts,0.10433,0.07357,0.07912,127
replanner/_schedule_waits,0.0,0.0,0.0,127
replanner/generate_plan,2.96742,2.73744,2.2563,127
replanner/calc_path_utility,0.43377,0.42493,0.23544,17
replanner/is_task_path_valid,0.00177,0.00603,8e-05,24
replanner/calc_imaging_time,0.0078,0.01055,0.00178,12
replanner/_generate_path,1.40643,1.6103,0.31455,12
