routine,t_avg,t_std,t_med,n
check_action_statuses,0.005,0.036,0.0,9168
update_state,0.0,0.0,0.0,9168
sense_environment,0.154,0.126,0.146,9167
update_state_environment,0.001,0.018,0.0,9167
get_environment_broadcasts,0.003,0.016,0.0,9167
get_agent_broadcasts,0.025,0.158,0.0,9167
sense,0.189,0.246,0.164,9167
think,0.756,5.446,0.048,9167
perform_broadcast,0.009,0.052,0.0,528
do,0.903,3.082,0.099,9167
perform_wait_for_messages,1.058,3.33,0.126,7743
perform_state_change,0.433,2.286,0.063,1215
perform_observation,0.073,0.07,0.054,1087
