routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.003,0.016,0.0,9167
__check_action_completion,0.0,0.0,0.0,9167
preplanner/update_percepts,0.001,0.004,0.0,9167
preplanner/needs_planning,0.0,0.0,0.0,9167
preplanner/calculate_access_times,0.126,0.0,0.126,1
preplanner/_schedule_observations,23.276,0.0,23.276,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,122.292,0.0,122.292,1
preplanner/_schedule_maneuvers,1.013,0.0,1.013,1
preplanner/__schedule_periodic_replan,0.63,0.0,0.63,1
preplanner/generate_plan,148.354,0.0,148.354,1
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,9167
replanner/update_percepts,0.006,0.04,0.001,9167
replanner/check_request_completion,0.0,0.0,0.0,9167
replanner/check_request_end_time,0.0,0.0,0.0,9167
replanner/compare_bids,0.0,0.003,0.0,9167
replanner/consensus_phase,0.0,0.003,0.0,9167
replanner/is_observation_path_valid,0.004,0.039,0.001,416933
replanner/needs_planning,0.011,0.045,0.0,9167
replanner/_get_available_requests,0.242,0.431,0.094,1487
replanner/planning_phase,10.381,18.955,0.921,441
replanner/_schedule_observations,2.868,3.002,1.789,441
replanner/_schedule_maneuvers,0.329,0.349,0.263,441
replanner/_schedule_broadcasts,0.043,0.128,0.015,441
replanner/_schedule_waits,0.0,0.0,0.0,441
replanner/generate_plan,13.704,19.512,6.904,441
replanner/calc_imaging_time,0.098,0.103,0.062,174
