routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,2188
update_state,0.0,0.0,0.0,2188
sense_environment,0.826,0.456,0.86,2187
update_state_environment,0.003,0.009,0.0,2187
get_environment_broadcasts,0.0,0.002,0.0,2187
get_agent_broadcasts,0.0,0.003,0.0,2187
sense,0.832,0.459,0.864,2187
think,0.257,0.331,0.07,2187
perform_wait_for_messages,0.594,0.534,0.463,2165
do,0.597,0.534,0.467,2187
perform_state_change,0.745,0.486,0.717,27
perform_observation,0.843,0.448,1.023,22
perform_broadcast,0.0,0.0,0.0,1
