routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00035,0.0019,2e-05,1002
__check_action_completion,6e-05,1e-05,6e-05,1002
preplanner/update_percepts,6e-05,2e-05,6e-05,1002
preplanner/needs_planning,0.0,0.0,0.0,1002
preplanner/calculate_access_opportunities,0.00439,0.0,0.00439,1
preplanner/_schedule_observations,0.02455,0.0,0.02455,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.00675,0.0,0.00675,1
preplanner/_schedule_broadcasts,0.03595,0.0,0.03595,1
preplanner/_schedule_maneuvers,0.03895,0.0,0.03895,1
preplanner/__schedule_periodic_replan,0.00094,0.0,0.00094,1
preplanner/generate_plan,0.10256,0.0,0.10256,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,1002
replanner/update_percepts,0.00012,0.00015,9e-05,1002
replanner/check_request_completion,0.00719,0.00716,0.00456,1002
replanner/check_request_end_time,0.0,0.0,0.0,1002
replanner/compare_bids,0.00426,0.0061,0.00198,1002
replanner/consensus_phase,0.01148,0.01021,0.00809,1002
replanner/needs_planning,0.01149,0.01021,0.0081,1002
replanner/_get_available_requests,4e-05,2e-05,3e-05,67
replanner/_generate_bids_from_request,2e-05,2e-05,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,117
replanner/_can_bid,1e-05,1e-05,1e-05,105
replanner/planning_phase,6e-05,1e-05,6e-05,3
replanner/is_observation_path_valid,4e-05,2e-05,3e-05,99
replanner/merge_plans,0.0018,0.00099,0.00122,3
replanner/_schedule_observations,0.00181,0.001,0.00123,3
replanner/_schedule_maneuvers,0.00432,0.00155,0.00376,3
replanner/_create_broadcast_path,0.00677,0.00067,0.00657,4
replanner/_schedule_broadcasts,0.01072,0.00572,0.00673,3
replanner/_schedule_waits,1e-05,0.0,0.0,3
replanner/generate_plan,0.0176,0.00847,0.01232,3
