routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,1019
update_state,0.0,0.0,0.0,1019
sense_environment,0.046,0.02,0.05,1018
update_state_environment,0.0,0.0,0.0,1018
get_environment_broadcasts,0.001,0.003,0.0,1018
get_agent_broadcasts,0.001,0.004,0.0,1018
sense,0.049,0.019,0.051,1018
think,0.026,0.015,0.025,1018
perform_broadcast,0.001,0.003,0.001,21
do,0.021,0.02,0.013,1018
perform_wait_for_messages,0.022,0.02,0.013,933
perform_state_change,0.017,0.015,0.012,89
perform_observation,0.01,0.01,0.006,81
