routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00031,0.00192,2e-05,1018
__check_action_completion,6e-05,1e-05,6e-05,1018
preplanner/update_percepts,4e-05,3e-05,3e-05,1018
preplanner/needs_planning,0.0,0.0,0.0,1018
preplanner/calculate_access_opportunities,0.00236,0.0,0.00236,1
preplanner/_schedule_observations,0.02248,0.0,0.02248,1
preplanner/is_observation_path_valid,0.00019,0.0,0.00019,1
preplanner/_create_broadcast_path,0.00727,0.0,0.00727,1
preplanner/_schedule_broadcasts,0.02126,0.0,0.02126,1
preplanner/_schedule_maneuvers,0.0422,0.0,0.0422,1
preplanner/__schedule_periodic_replan,0.00166,0.0,0.00166,1
preplanner/generate_plan,0.09037,0.0,0.09037,1
replanner/compile_new_measurement_request_bids,1e-05,0.0,1e-05,1018
replanner/update_percepts,0.00013,0.00021,8e-05,1018
replanner/check_request_completion,0.00779,0.00763,0.00505,1018
replanner/check_request_end_time,0.0,0.0,0.0,1018
replanner/compare_bids,0.00372,0.00517,0.00193,1018
replanner/consensus_phase,0.01153,0.01018,0.00833,1018
replanner/needs_planning,0.01155,0.01018,0.00835,1018
replanner/_get_available_requests,4e-05,2e-05,3e-05,83
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,6
replanner/_get_matching_request,1e-05,0.0,1e-05,143
replanner/_can_bid,1e-05,0.0,1e-05,131
replanner/planning_phase,5e-05,1e-05,4e-05,3
replanner/is_observation_path_valid,7e-05,0.00025,4e-05,128
replanner/merge_plans,0.00363,0.00299,0.00189,3
replanner/_schedule_observations,0.00364,0.00299,0.0019,3
replanner/_schedule_maneuvers,0.0119,0.00666,0.01419,3
replanner/_create_broadcast_path,0.01038,0.00553,0.00819,4
replanner/_schedule_broadcasts,0.01413,0.00414,0.01282,3
replanner/_schedule_waits,0.0,0.0,0.0,3
replanner/generate_plan,0.03055,0.01256,0.02668,3
