routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.017,0.0,7158
update_state,0.0,0.0,0.0,7158
sense_environment,0.187,0.118,0.171,7157
update_state_environment,0.002,0.013,0.0,7157
get_environment_broadcasts,0.007,0.022,0.0,7157
get_agent_broadcasts,0.047,0.078,0.0,7157
sense,0.247,0.145,0.226,7157
think,0.392,1.757,0.307,7157
perform_broadcast,0.008,0.026,0.0,1261
do,0.139,0.156,0.092,7157
perform_wait_for_messages,0.132,0.16,0.077,5896
perform_state_change,0.132,0.141,0.088,966
perform_observation,0.168,0.129,0.138,1230
