routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,3014
update_state,0.0,0.0,0.0,3014
sense_environment,0.042,0.021,0.038,3013
update_state_environment,0.0,0.001,0.0,3013
get_environment_broadcasts,0.001,0.004,0.0,3013
get_agent_broadcasts,0.001,0.006,0.0,3013
sense,0.044,0.021,0.039,3013
think,0.027,0.031,0.024,3013
perform_broadcast,0.005,0.008,0.002,59
do,0.077,1.886,0.013,3013
perform_wait_for_messages,0.087,2.034,0.015,2591
perform_state_change,0.018,0.016,0.011,476
perform_observation,0.013,0.012,0.007,393
