t_update,grid_index,GP index,lat [deg],log [deg],instrument,reward,n_observations,n_events
30.0,0,871,66.0,-5.599999999999994,thermal,1.0,1,0
30.0,0,871,66.0,-5.599999999999994,thermal,1.0166666666666666,0,0
120.0,0,877,67.5,8.0,thermal,1.0,1,0
120.0,0,877,67.5,8.0,thermal,1.0666666666666667,0,0
790.0,0,721,37.60000000000001,55.10000000000002,thermal,1.0,1,0
790.0,0,721,37.60000000000001,55.10000000000002,thermal,1.4388888888888889,0,0
810.0,0,300,-36.1,-122.8,sar,1.45,0,0
810.0,0,300,-36.1,-122.8,sar,10.0,0,1
950.0,0,675,30.0,62.30000000000001,thermal,1.0,1,0
950.0,0,675,30.0,62.30000000000001,thermal,1.5277777777777777,0,0
1130.0,0,625,20.0,66.0,thermal,1.0,1,0
1130.0,0,625,20.0,66.0,thermal,1.6277777777777778,0,0
1160.0,0,618,18.60000000000001,67.4,thermal,1.0,1,0
1160.0,0,618,18.60000000000001,67.4,thermal,1.6444444444444444,0,0
1210.0,0,601,16.60000000000001,68.9,thermal,1.0,1,0
1210.0,0,601,16.60000000000001,68.9,thermal,1.6722222222222223,0,0
1250.0,0,583,14.100000000000009,69.60000000000002,thermal,1.0,1,0
1250.0,0,583,14.100000000000009,69.60000000000002,thermal,1.6944444444444444,0,0
1300.0,0,857,63.400000000000006,-37.6,thermal,1.7222222222222223,0,0
1300.0,0,857,63.400000000000006,-37.6,thermal,10.0,0,1
1640.0,0,458,-6.899999999999992,77.30000000000001,thermal,1.0,1,0
1640.0,0,458,-6.899999999999992,77.30000000000001,thermal,1.911111111111111,0,0
1920.0,0,371,-23.8,80.40000000000003,thermal,1.0,1,0
1920.0,0,371,-23.8,80.40000000000003,thermal,2.0666666666666664,0,0
1980.0,0,364,-25.0,85.60000000000002,thermal,1.0,1,0
1980.0,0,364,-25.0,85.60000000000002,thermal,2.1,0,0
2080.0,0,324,-31.3,86.90000000000003,thermal,1.0,1,0
2080.0,0,324,-31.3,86.90000000000003,thermal,2.1555555555555554,0,0
2190.0,0,298,-36.3,91.40000000000003,thermal,1.0,1,0
2190.0,0,298,-36.3,91.40000000000003,thermal,2.216666666666667,0,0
2260.0,0,278,-40.3,93.2,thermal,1.0,1,0
2260.0,0,278,-40.3,93.2,thermal,2.2555555555555555,0,0
2690.0,0,158,-60.9,116.5,thermal,1.0,1,0
2690.0,0,158,-60.9,116.5,thermal,2.4944444444444445,0,0
2740.0,0,140,-63.9,120.7,thermal,1.0,1,0
2740.0,0,140,-63.9,120.7,thermal,2.522222222222222,0,0
3110.0,0,139,-64.2,172.40000000000003,thermal,1.0,1,0
3110.0,0,139,-64.2,172.40000000000003,thermal,2.727777777777778,0,0
3190.0,0,138,-64.3,-176.8,thermal,1.0,1,0
3190.0,0,138,-64.3,-176.8,thermal,2.772222222222222,0,0
3360.0,0,174,-57.3,-160.3,thermal,1.0,1,0
3360.0,0,174,-57.3,-160.3,thermal,2.8666666666666667,0,0
4030.0,0,183,-56.5,99.3,thermal,3.238888888888889,0,0
4030.0,0,183,-56.5,99.3,thermal,10.0,0,1
4540.0,0,524,4.300000000000011,-117.5,thermal,1.0,1,0
4540.0,0,524,4.300000000000011,-117.5,thermal,3.522222222222222,0,0
4800.0,0,612,18.30000000000001,-110.3,thermal,1.0,1,0
4800.0,0,612,18.30000000000001,-110.3,thermal,3.6666666666666665,0,0
4870.0,0,174,-57.3,-160.3,sar,3.7055555555555557,0,0
4870.0,0,174,-57.3,-160.3,sar,10.0,0,1
5140.0,0,727,38.20000000000002,-103.6,thermal,1.0,1,0
5140.0,0,727,38.20000000000002,-103.6,thermal,3.8555555555555556,0,0
5420.0,0,665,27.80000000000001,44.900000000000006,thermal,4.011111111111111,0,0
5420.0,0,665,27.80000000000001,44.900000000000006,thermal,10.0,0,1
5420.0,0,798,52.5,-91.3,thermal,1.0,1,0
5420.0,0,798,52.5,-91.3,thermal,4.011111111111111,0,0
5500.0,0,825,56.20000000000002,-86.1,thermal,1.0,1,0
5500.0,0,825,56.20000000000002,-86.1,thermal,4.055555555555555,0,0
5680.0,0,854,62.6,-68.69999999999999,thermal,1.0,1,0
5680.0,0,854,62.6,-68.69999999999999,thermal,4.155555555555555,0,0
5750.0,0,867,64.9,-60.8,thermal,1.0,1,0
5750.0,0,867,64.9,-60.8,thermal,4.194444444444445,0,0
5870.0,0,868,65.30000000000001,-43.19999999999999,thermal,1.0,1,0
5870.0,0,868,65.30000000000001,-43.19999999999999,thermal,4.261111111111111,0,0
6120.0,0,871,66.0,-5.599999999999994,thermal,1.0,2,0
6120.0,0,871,66.0,-5.599999999999994,thermal,4.383333333333333,1,0
6320.0,0,824,56.0,9.400000000000006,thermal,1.0,1,0
6320.0,0,824,56.0,9.400000000000006,thermal,4.511111111111111,0,0
6510.0,0,777,48.6,22.30000000000001,thermal,1.0,1,0
6510.0,0,777,48.6,22.30000000000001,thermal,4.616666666666667,0,0
6810.0,0,703,34.60000000000001,36.70000000000002,thermal,1.0,1,0
6810.0,0,703,34.60000000000001,36.70000000000002,thermal,4.783333333333333,0,0
6880.0,0,676,30.5,37.900000000000006,thermal,1.0,1,0
6880.0,0,676,30.5,37.900000000000006,thermal,4.822222222222223,0,0
8120.0,0,289,-38.1,62.20000000000002,thermal,1.0,1,0
8120.0,0,289,-38.1,62.20000000000002,thermal,5.511111111111111,0,0
8330.0,0,239,-47.3,74.10000000000002,thermal,1.0,1,0
8330.0,0,239,-47.3,74.10000000000002,thermal,5.627777777777778,0,0
8370.0,0,214,-50.6,73.4,thermal,1.0,1,0
8370.0,0,214,-50.6,73.4,thermal,5.65,0,0
8410.0,0,210,-51.8,76.90000000000003,sar,5.6722222222222225,0,0
8410.0,0,210,-51.8,76.90000000000003,sar,10.0,0,1
8410.0,0,210,-51.8,76.90000000000003,thermal,1.0,1,0
8410.0,0,210,-51.8,76.90000000000003,thermal,5.6722222222222225,0,0
8580.0,0,159,-60.7,86.69999999999999,thermal,1.0,1,0
8580.0,0,159,-60.7,86.69999999999999,thermal,5.766666666666667,0,0
8770.0,0,143,-63.5,111.0,thermal,1.0,1,0
8770.0,0,143,-63.5,111.0,thermal,5.872222222222222,0,0
9340.0,0,175,-57.2,-178.5,thermal,1.0,1,0
9340.0,0,175,-57.2,-178.5,thermal,6.188888888888889,0,0
9450.0,0,206,-51.8,-171.7,thermal,1.0,1,0
9450.0,0,206,-51.8,-171.7,thermal,6.25,0,0
9520.0,0,240,-47.1,-170.1,thermal,1.0,1,0
9520.0,0,240,-47.1,-170.1,thermal,6.288888888888889,0,0
9900.0,0,347,-28.4,-153.7,thermal,1.0,1,0
9900.0,0,347,-28.4,-153.7,thermal,6.5,0,0
10000.0,0,383,-22.39999999999999,-152.1,thermal,1.0,1,0
10000.0,0,383,-22.39999999999999,-152.1,thermal,6.555555555555555,0,0
10230.0,0,444,-9.899999999999991,-145.9,thermal,1.0,1,0
10230.0,0,444,-9.899999999999991,-145.9,thermal,6.683333333333334,0,0
10270.0,0,461,-6.299999999999997,-147.7,thermal,1.0,1,0
10270.0,0,461,-6.299999999999997,-147.7,thermal,6.705555555555556,0,0
