routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00036,0.00144,2e-05,3642
__check_action_completion,6e-05,1e-05,6e-05,3642
preplanner/update_percepts,0.00012,5e-05,0.00011,3642
preplanner/needs_planning,0.0,0.0,0.0,3642
preplanner/calculate_access_opportunities,0.00183,0.00261,0.00076,173
preplanner/populate_adjacency_matrix,0.00069,0.0015,0.00019,453
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,1798
preplanner/_schedule_observations,0.03962,0.01762,0.03761,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.0058,0.00467,0.00471,173
preplanner/__schedule_periodic_replan,9e-05,0.0001,8e-05,173
preplanner/generate_plan,0.04565,0.01876,0.04416,173
replanner/needs_planning,0.0,0.0,0.0,3642
replanner/_create_broadcast_path,0.00667,0.00042,0.00654,7
