ID,Requester,lat [deg],lon [deg],Severity,t start,t end,t corr,Measurment Types
dcd5b43d-6fcb-11ef-8a83-0ade7690bf05,vis_sat_0_1,-36.1,-122.8,77.47482482198325,810.0,4156.834819482136,3346.8348194821356,['sar']
e5b280c4-6fcb-11ef-8a83-0ade7690bf05,vis_sat_0_0,-56.5,99.3,91.63694976074132,4030.0,6698.601425790634,2668.6014257906336,['thermal']
e908de8a-6fcb-11ef-8a83-0ade7690bf05,vis_sat_0_0,-57.3,-160.3,26.6347943814058,4870.0,8291.448962608436,3421.448962608436,['sar']
eae32d64-6fcb-11ef-8a83-0ade7690bf05,sar_sat_0_0,27.80000000000001,44.900000000000006,77.5325308395297,5420.0,5999.108290082451,579.1082900824513,['thermal']
f32f2ae0-6fcb-11ef-8a83-0ade7690bf05,therm_sat_0_0,-51.8,76.90000000000003,53.28420202989631,8410.0,8659.937003965673,249.93700396567328,['sar']
0a132464-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,24.80000000000001,-2.799999999999983,99.8000738715382,17340.0,18532.227609282516,1192.227609282516,['visual']
0b1e2ded-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,-11.799999999999995,9.800000000000011,1.9007722845754027,18010.0,20934.60505313541,2924.6050531354085,['thermal']
1232d56e-6fcc-11ef-8a83-0ade7690bf05,therm_sat_0_0,-53.0,30.40000000000001,97.19046217504795,20310.0,23137.53249018581,2827.532490185811,['visual']
13ed3825-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,62.6,-68.69999999999999,69.29089609474654,20930.0,23422.333374800182,2492.3333748001824,['sar']
16aaf94a-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,24.30000000000001,-177.2,47.21678275507072,21190.0,22326.15670875034,1136.156708750339,['thermal']
208fee41-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,42.900000000000006,173.20000000000005,44.55003413548195,25950.0,29175.98295060238,3225.9829506023816,['sar']
2441c958-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,54.30000000000001,-69.1,69.30647271443095,27120.0,27870.516151962183,750.5161519621834,['thermal']
2eec1520-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,63.5,-124.8,88.00443555202389,32740.0,32904.88453613188,164.88453613188176,['sar']
3beea6d3-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,39.80000000000001,-106.0,93.48738799139322,39270.0,42082.81180874488,2812.811808744882,['thermal']
4827bfbf-6fcc-11ef-8a83-0ade7690bf05,therm_sat_0_0,-25.200000000000003,-93.1,32.1209602628042,43460.0,44374.40088875336,914.4008887533564,['sar']
4d3c4136-6fcc-11ef-8a83-0ade7690bf05,therm_sat_0_0,-0.0999999999999943,66.80000000000001,73.14287515575474,45970.0,48077.637530471,2107.637530471002,['visual']
4facd767-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,-61.9,-68.1,49.2269542211374,47150.0,48429.94300349952,1279.9430034995166,['thermal']
6651f609-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,5.300000000000011,-166.4,57.597369215531366,57690.0,57774.52551210064,84.52551210064121,['sar']
6844196b-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,-43.1,-146.6,20.820024307659867,58570.0,59789.56378222974,1219.563782229743,['thermal']
6bfaf67d-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,18.60000000000001,12.300000000000011,48.37980321321793,61090.0,63392.83788042097,2302.8378804209715,['thermal']
6d6d4cca-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,67.9,79.19999999999999,70.92088804050583,62160.0,64528.34456725037,2368.344567250373,['sar']
6eaee7d8-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,2.800000000000012,-1.5,45.78516027363029,62300.0,65764.12165848343,3464.121658483433,['thermal']
709ef0a0-6fcc-11ef-8a83-0ade7690bf05,therm_sat_0_0,-48.4,-35.5,58.51326650130516,62860.0,66057.90885399375,3197.908853993751,['sar']
715acb22-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,48.6,22.30000000000001,74.62857415112045,63140.0,65216.17389264876,2076.1738926487596,['visual']
767e78ef-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,5.700000000000003,-19.099999999999994,44.84862497685028,66780.0,69355.36990061696,2575.3699006169627,['sar']
88d8a2d4-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,13.5,111.10000000000002,73.63936963700772,76840.0,78311.40884000601,1471.4088400060136,['thermal']
8a0ada9a-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,-64.2,172.40000000000003,47.174354096085466,76850.0,77397.81955856549,547.8195585654903,['sar']
8c0fe8b2-6fcc-11ef-8a83-0ade7690bf05,sar_sat_0_0,-28.3,126.2,74.38544415640477,77600.0,80741.32149413919,3141.3214941391925,['thermal']
93ae0644-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_0,-59.6,-128.1,88.02148273875203,81900.0,84428.21047881272,2528.210478812718,['sar']
96ca3f6e-6fcc-11ef-8a83-0ade7690bf05,vis_sat_0_1,-51.2,-127.1,68.52556729626986,83510.0,83905.66807758366,395.6680775836576,['sar']
