routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.006,0.022,0.0,5880
__check_action_completion,0.0,0.001,0.0,5880
preplanner/update_percepts,0.001,0.006,0.0,5880
preplanner/needs_planning,0.0,0.0,0.0,5880
preplanner/calculate_access_times,0.138,0.0,0.138,1
preplanner/_schedule_observations,1.747,0.0,1.747,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,132.003,0.0,132.003,1
preplanner/_schedule_maneuvers,0.879,0.0,0.879,1
preplanner/__schedule_periodic_replan,1.314,0.0,1.314,1
preplanner/generate_plan,136.976,0.0,136.976,1
replanner/compile_new_measurement_request_bids,0.0,0.001,0.0,5880
replanner/update_percepts,0.012,0.05,0.001,5880
replanner/check_request_completion,0.0,0.001,0.0,5880
replanner/check_request_end_time,0.0,0.0,0.0,5880
replanner/compare_bids,0.0,0.003,0.0,5880
replanner/consensus_phase,0.0,0.003,0.0,5880
replanner/is_observation_path_valid,0.005,0.046,0.001,338823
replanner/needs_planning,0.029,0.104,0.0,5880
replanner/_get_available_requests,0.363,0.61,0.139,1479
replanner/planning_phase,4.492,15.389,0.636,420
replanner/_schedule_observations,3.712,3.387,2.67,420
replanner/_schedule_maneuvers,0.41,0.4,0.297,420
replanner/_schedule_broadcasts,0.047,0.13,0.015,420
replanner/_schedule_waits,0.0,0.0,0.0,420
replanner/generate_plan,8.793,15.943,5.12,420
replanner/calc_imaging_time,0.122,0.136,0.059,58
