routine,t_avg,t_std,t_med,n
check_action_statuses,0.001,0.014,0.0,880
update_state,0.0,0.0,0.0,880
sense_environment,0.107,0.056,0.103,879
update_state_environment,0.001,0.005,0.0,879
get_environment_broadcasts,0.009,0.017,0.0,879
get_agent_broadcasts,0.034,0.05,0.0,879
sense,0.153,0.078,0.151,879
think,0.107,0.654,0.058,879
perform_broadcast,0.006,0.015,0.0,315
do,0.068,0.056,0.055,879
perform_wait_for_messages,0.063,0.061,0.047,565
perform_state_change,0.052,0.045,0.037,228
perform_observation,0.073,0.042,0.066,299
