routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.02,0.051,0.0,423
__check_action_completion,0.0,0.0,0.0,423
preplanner/update_percepts,0.0,0.005,0.0,423
preplanner/needs_planning,0.0,0.0,0.0,423
preplanner/calculate_access_opportunities,0.068,0.057,0.049,71
preplanner/_schedule_observations,0.191,0.231,0.108,71
preplanner/is_observation_path_valid,0.0,0.0,0.0,71
preplanner/_schedule_broadcasts,0.084,0.176,0.0,71
preplanner/_schedule_maneuvers,0.0,0.0,0.0,71
preplanner/__schedule_periodic_replan,0.001,0.004,0.0,71
preplanner/generate_plan,0.277,0.351,0.116,71
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,423
replanner/update_percepts,0.003,0.017,0.0,423
replanner/check_request_completion,0.0,0.001,0.0,423
replanner/check_request_end_time,0.0,0.0,0.0,423
replanner/compare_bids,0.0,0.001,0.0,423
replanner/consensus_phase,0.0,0.001,0.0,423
replanner/is_observation_path_valid,0.0,0.002,0.0,1894
replanner/_get_available_requests,0.112,0.13,0.079,393
replanner/needs_planning,0.097,0.116,0.069,423
replanner/planning_phase,0.34,0.452,0.142,14
replanner/_schedule_observations,0.002,0.006,0.0,14
replanner/_schedule_maneuvers,0.012,0.03,0.001,14
replanner/_schedule_broadcasts,0.112,0.22,0.028,14
replanner/_schedule_waits,0.0,0.0,0.0,14
replanner/generate_plan,0.47,0.485,0.229,14
replanner/calc_imaging_time,0.072,0.056,0.054,3
