routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.014,0.0,423
update_state,0.0,0.0,0.0,423
sense_environment,0.154,0.082,0.145,423
update_state_environment,0.002,0.011,0.0,423
get_environment_broadcasts,0.011,0.025,0.0,423
get_agent_broadcasts,0.07,0.13,0.0,423
sense,0.239,0.152,0.211,423
think,0.359,0.382,0.215,422
perform_wait_for_messages,0.11,0.116,0.071,282
do,0.121,0.115,0.089,422
perform_broadcast,0.003,0.01,0.0,165
perform_state_change,0.085,0.079,0.058,79
perform_observation,0.161,0.102,0.145,119
