routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,4789
update_state,0.0,0.0,0.0,4789
sense_environment,0.045,0.022,0.046,4789
update_state_environment,0.0,0.001,0.0,4789
get_environment_broadcasts,0.001,0.003,0.0,4789
get_agent_broadcasts,0.001,0.004,0.0,4789
sense,0.047,0.022,0.049,4789
think,0.034,0.059,0.027,4788
perform_broadcast,0.012,0.024,0.004,55
do,0.037,0.05,0.016,4788
perform_wait_for_messages,0.039,0.052,0.017,4237
perform_state_change,0.022,0.02,0.013,574
perform_observation,0.018,0.013,0.012,506
