routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00324,0.01289,1e-05,4789
__check_action_completion,6e-05,1e-05,6e-05,4789
preplanner/update_percepts,0.00013,5e-05,0.00015,4789
preplanner/needs_planning,0.0,0.0,0.0,4789
preplanner/calculate_access_opportunities,0.0795,0.0,0.0795,1
preplanner/_schedule_observations,0.45253,0.0,0.45253,1
preplanner/is_observation_path_valid,0.00105,0.0,0.00105,1
preplanner/_create_broadcast_path,0.01242,0.0,0.01242,1
preplanner/_schedule_broadcasts,0.13241,0.0,0.13241,1
preplanner/_schedule_maneuvers,0.42254,0.0,0.42254,1
preplanner/__schedule_periodic_replan,0.08774,0.0,0.08774,1
preplanner/generate_plan,1.19136,0.0,1.19136,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,2e-05,4789
replanner/update_percepts,0.00076,0.00181,0.00037,4789
replanner/check_request_completion,0.00683,0.00909,0.00353,4789
replanner/check_request_end_time,0.0,0.0,0.0,4789
replanner/compare_bids,0.00363,0.00706,0.00119,4789
replanner/consensus_phase,0.01048,0.01296,0.00638,4789
replanner/is_observation_path_valid,0.00037,0.00275,4e-05,21440
replanner/is_task_path_valid,2e-05,0.0,2e-05,4877
replanner/needs_planning,0.01056,0.01294,0.0065,4789
replanner/_get_available_requests,0.00093,0.00313,0.0003,545
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,90
replanner/_get_matching_request,1e-05,0.0,1e-05,12490
replanner/_can_bid,0.0,0.0,0.0,12310
replanner/planning_phase,0.00616,0.00904,0.00055,44
replanner/merge_plans,0.1897,0.21937,0.10819,44
replanner/_schedule_observations,0.19058,0.21976,0.10879,44
replanner/_schedule_maneuvers,0.11972,0.09645,0.09063,44
replanner/_create_broadcast_path,0.00923,0.00803,0.00664,49
replanner/_schedule_broadcasts,0.01257,0.01625,0.00692,44
replanner/_schedule_waits,0.0,0.0,0.0,44
replanner/generate_plan,0.33522,0.3195,0.22171,44
replanner/_can_access,0.009,0.00628,0.0055,38
