routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.039,0.0,12647
update_state,0.0,0.002,0.0,12647
sense_environment,0.769,0.549,0.624,12646
update_state_environment,0.014,0.044,0.0,12646
get_environment_broadcasts,0.007,0.033,0.0,12646
get_agent_broadcasts,0.101,0.175,0.0,12646
sense,0.903,0.606,0.774,12646
think,0.737,4.599,0.469,12646
perform_broadcast,0.015,0.057,0.0,1199
do,0.526,0.711,0.392,12646
perform_wait_for_messages,0.509,0.728,0.361,11448
perform_state_change,0.49,0.47,0.384,1649
perform_observation,0.671,0.493,0.569,1167
