GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,lat [deg],lon [deg]
6,142,-64.9,178.4
17,130,-66.2,-164.5
21,150,-63.8,-160.3
32,176,-59.8,-149.5
160,546,8.2,-104.6
176,596,17.2,-100.7
213,702,37.3,-90.2
221,730,42.6,-89.0
232,757,48.0,-84.7
237,764,49.2,-78.8
268,847,62.7,-56.5
268,851,63.3,-56.8
283,867,66.0,-36.3
294,881,68.0,-20.6
297,864,65.7,-15.7
299,887,68.3,-12.2
301,863,65.6,-9.8
310,862,65.5,2.2
327,824,59.3,20.8
337,805,56.4,30.6
371,715,39.4,46.7
372,715,39.4,46.7
394,640,26.3,50.8
422,562,11.2,56.3
462,437,-9.8,66.1
474,397,-16.9,68.1
502,330,-32.4,74.0
505,325,-32.9,76.2
508,309,-36.2,74.2
519,279,-41.8,78.2
530,262,-45.9,85.8
569,149,-63.9,110.6
570,146,-64.1,112.1
572,152,-63.6,116.7
578,124,-67.1,122.4
583,141,-65.1,131.0
585,136,-65.6,133.6
597,121,-68.1,151.2
600,137,-65.5,155.6
607,135,-65.7,165.9
610,155,-63.1,167.8
616,142,-64.9,178.4
688,345,-29.5,-140.7
730,455,-5.6,-132.9
732,470,-4.1,-133.4
773,606,19.8,-125.1
791,659,29.2,-120.2
798,676,33.2,-118.3
806,708,38.2,-116.6
818,735,43.3,-109.4
835,779,52.0,-101.2
849,823,59.2,-94.4
856,832,60.4,-84.4
866,846,62.5,-73.4
876,882,68.2,-62.8
876,883,68.2,-62.5
877,873,67.0,-59.8
893,867,66.0,-36.3
934,792,53.8,6.1
934,794,54.1,6.9
1007,588,15.9,31.0
1009,582,15.0,31.3
1018,552,9.3,32.4
1037,492,-0.8,35.6
1055,436,-9.8,41.9
1110,292,-39.5,55.5
1141,222,-53.5,71.4
1176,129,-66.5,105.7
1183,122,-67.7,116.0
1187,124,-67.1,122.4
1194,141,-65.1,131.0
1195,136,-65.6,133.6
1210,147,-64.1,155.0
1232,224,-53.4,170.2
1238,238,-51.7,175.5
1240,240,-51.3,178.6
1255,268,-43.6,-174.0
1273,326,-32.8,-171.5
1284,352,-27.1,-167.7
1290,368,-23.2,-166.3
1318,441,-8.6,-158.5
1341,525,5.4,-155.8
1401,709,38.6,-139.4
1424,766,49.9,-129.0
1430,786,52.8,-125.4
1460,852,63.4,-97.2
1473,866,65.9,-79.8
1483,865,65.8,-66.6
1485,882,68.2,-62.8
1485,883,68.2,-62.5
1487,873,67.0,-59.8
1551,725,42.1,-6.9
1554,724,41.0,-4.7
1577,648,27.6,-0.3
1625,503,1.4,8.6
1637,476,-3.8,14.2
1644,440,-8.7,13.5
1651,420,-13.1,14.3
1652,420,-13.1,14.3
1661,394,-17.2,18.8
1669,371,-22.1,19.8
