routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00022,0.00276,2e-05,16463
__check_action_completion,6e-05,1e-05,6e-05,16463
preplanner/update_percepts,0.00014,6e-05,0.00015,16463
preplanner/needs_planning,0.0,0.0,0.0,16463
preplanner/calculate_access_opportunities,0.14671,0.0,0.14671,1
preplanner/_schedule_observations,1.75086,0.0,1.75086,1
preplanner/is_observation_path_valid,0.00095,0.0,0.00095,1
preplanner/_create_broadcast_path,0.10246,0.0,0.10246,1
preplanner/_schedule_broadcasts,1.77213,0.0,1.77213,1
preplanner/_schedule_maneuvers,1.28043,0.0,1.28043,1
preplanner/__schedule_periodic_replan,0.00713,0.0,0.00713,1
preplanner/generate_plan,4.82811,0.0,4.82811,1
replanner/compile_new_measurement_request_bids,6e-05,3e-05,6e-05,16463
replanner/update_percepts,0.00066,0.00505,0.0004,16463
replanner/check_request_completion,0.20861,0.24609,0.14391,16463
replanner/check_request_end_time,0.0,0.0,0.0,16463
replanner/compare_bids,0.15198,0.26583,0.06178,16463
replanner/consensus_phase,0.36062,0.43663,0.28225,16463
replanner/needs_planning,0.36067,0.43661,0.28228,16463
replanner/_get_available_requests,0.00279,0.01017,0.00116,503
replanner/_generate_bids_from_request,1e-05,4e-05,1e-05,140
replanner/_get_matching_request,1e-05,1e-05,1e-05,21072
replanner/_can_bid,0.0,0.0,0.0,17973
replanner/_can_access,0.00325,0.01202,0.00126,340
replanner/planning_phase,0.34381,1.12269,0.00264,118
replanner/is_observation_path_valid,0.00082,0.00547,0.00027,40358
replanner/merge_plans,0.25311,0.23032,0.16819,140
replanner/_schedule_observations,0.28078,0.23956,0.24353,118
replanner/_schedule_maneuvers,2.80208,2.61783,2.15454,118
replanner/_create_broadcast_path,0.09377,0.06261,0.06459,122
replanner/_schedule_broadcasts,0.0995,0.0639,0.07335,118
replanner/_schedule_waits,0.0,0.0,0.0,118
replanner/generate_plan,3.53687,2.80371,2.86334,118
replanner/calc_path_utility,0.67492,0.38309,0.55579,22
replanner/is_task_path_valid,0.00558,0.01207,0.00066,22
replanner/calc_imaging_time,0.02204,0.02469,0.00877,11
replanner/_generate_path,3.60925,1.31151,3.73685,11
