inc [deg],num sats,num planes,num planes [norm],ta phasing param,ta phasing angle [deg],time index,time [s],num components,n components [norm],lcc,lcc [norm]
98.0,6,5,0.8333333333333334,4,240.0,0,0.0,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,1,0.8590907628291935,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,2,1.718181525658387,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,3,2.5772722884875803,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,4,3.436363051316774,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,5,4.295453814145968,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,6,5.1545445769751606,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,7,6.013635339804354,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,8,6.872726102633548,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,9,7.731816865462742,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,10,8.590907628291935,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,11,9.44999839112113,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,12,10.309089153950321,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,13,11.168179916779515,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,14,12.027270679608709,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,15,12.886361442437902,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,16,13.745452205267096,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,17,14.60454296809629,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,18,15.463633730925483,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,19,16.322724493754677,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,20,17.18181525658387,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,21,18.040906019413065,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,22,18.89999678224226,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,23,19.759087545071452,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,24,20.618178307900642,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,25,21.477269070729836,5,0.8333333333333334,2,0.3333333333333333
98.0,6,5,0.8333333333333334,4,240.0,26,22.33635983355903,5,0.8333333333333334,2,0.3333333333333333
