routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.017,0.0,3537
update_state,0.0,0.0,0.0,3537
sense_environment,0.176,0.099,0.167,3536
update_state_environment,0.002,0.015,0.0,3536
get_environment_broadcasts,0.013,0.027,0.0,3536
get_agent_broadcasts,0.064,0.095,0.0,3536
sense,0.259,0.128,0.244,3536
think,0.447,0.394,0.385,3536
perform_broadcast,0.005,0.023,0.0,1257
do,0.156,0.136,0.126,3536
perform_wait_for_messages,0.144,0.146,0.101,2279
perform_state_change,0.13,0.117,0.095,893
perform_observation,0.175,0.108,0.152,1230
