Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.5
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
324,380,,-1.385,9.101,841.6,-39.28,44.07,nan
325,380,,-1.385,9.101,811.0,-36.98,41.37,nan
325,3322,,-1.094,9.385,838.9,-39.09,43.84,nan
326,380,,-1.385,9.101,785.6,-34.82,38.85,nan
327,380,,-1.385,9.101,765.7,-32.93,36.67,nan
336,900,,5.702,10.502,786.3,-34.87,38.91,nan
337,900,,5.702,10.502,754.5,-31.74,35.31,nan
337,1074,,6.041,11.3,814.1,-37.21,41.64,nan
338,900,,5.702,10.502,728.1,-28.66,31.8,nan
338,1074,,6.041,11.3,783.6,-34.61,38.62,nan
339,900,,5.702,10.502,707.9,-25.87,28.65,nan
339,1074,,6.041,11.3,758.5,-32.15,35.77,nan
340,656,,9.971,6.836,815.8,37.33,41.77,nan
340,900,,5.702,10.502,694.2,-23.71,26.21,nan
340,1074,,6.041,11.3,739.2,-30.0,33.32,nan
341,656,,9.971,6.836,781.1,34.35,38.32,nan
341,900,,5.702,10.502,687.5,-22.53,24.9,nan
341,1074,,6.041,11.3,726.3,-28.39,31.5,nan
342,656,,9.971,6.836,751.4,31.35,34.87,nan
342,900,,5.702,10.502,688.0,-22.6,24.98,nan
342,1074,,6.041,11.3,720.1,-27.56,30.56,nan
343,656,,9.971,6.836,727.4,28.5,31.62,nan
343,900,,5.702,10.502,695.7,-23.9,26.43,nan
343,1074,,6.041,11.3,720.8,-27.63,30.64,nan
343,1158,,10.323,11.48,790.9,-35.22,39.32,nan
343,1585,,11.463,8.405,790.0,35.14,39.23,nan
343,2428,,9.685,12.015,790.6,-35.19,39.29,nan
343,2545,,11.723,8.027,811.0,36.91,41.29,nan
344,656,,9.971,6.836,709.5,26.04,28.84,nan
344,900,,5.702,10.502,710.3,-26.15,28.97,nan
344,1074,,6.041,11.3,728.3,-28.6,31.73,nan
344,1158,,10.323,11.48,754.4,-31.65,35.21,nan
344,1585,,11.463,8.405,753.0,31.5,35.03,nan
344,2428,,9.685,12.015,758.7,-32.11,35.73,nan
344,2545,,11.723,8.027,773.6,33.61,37.46,nan
345,656,,9.971,6.836,698.4,24.31,26.9,nan
345,900,,5.702,10.502,731.4,-28.98,32.16,nan
345,1074,,6.041,11.3,742.4,-30.3,33.66,nan
345,1158,,10.323,11.48,723.0,-27.9,30.94,nan
345,1585,,11.463,8.405,720.9,27.62,30.63,nan
345,2428,,9.685,12.015,732.2,-29.07,32.27,nan
345,2545,,11.723,8.027,741.2,30.15,33.5,nan
346,656,,9.971,6.836,694.3,23.61,26.11,nan
346,900,,5.702,10.502,758.5,-32.06,35.68,nan
346,1074,,6.041,11.3,762.8,-32.51,36.19,nan
346,1158,,10.323,11.48,697.3,-24.11,26.67,nan
346,1585,,11.463,8.405,694.6,23.66,26.16,nan
346,2428,,9.685,12.015,711.7,-26.32,29.15,nan
346,2545,,11.723,8.027,714.2,26.67,29.55,nan
347,656,,9.971,6.836,697.4,24.1,26.65,nan
347,900,,5.702,10.502,791.0,-35.18,39.27,nan
347,1074,,6.041,11.3,789.0,-35.0,39.06,nan
347,1158,,10.323,11.48,678.0,-20.6,22.74,nan
347,1585,,11.463,8.405,674.6,19.89,21.95,nan
347,2428,,9.685,12.015,697.7,-24.16,26.72,nan
347,2545,,11.723,8.027,693.3,23.42,25.9,nan
348,656,,9.971,6.836,707.5,25.65,28.4,nan
348,900,,5.702,10.502,828.2,-38.19,42.79,nan
348,1074,,6.041,11.3,820.4,-37.59,42.09,nan
348,1158,,10.323,11.48,665.7,-17.85,19.68,nan
348,1585,,11.463,8.405,661.6,16.83,18.55,nan
348,2428,,9.685,12.015,690.7,-22.94,25.36,nan
348,2545,,11.723,8.027,679.2,20.8,22.96,nan
349,656,,9.971,6.836,724.3,27.99,31.04,nan
349,1074,,6.041,11.3,856.4,-40.16,45.13,nan
349,1158,,10.323,11.48,660.7,-16.54,18.23,nan
349,1585,,11.463,8.405,656.0,15.24,16.79,nan
349,2428,,9.685,12.015,690.9,-22.94,25.36,nan
349,2545,,11.723,8.027,672.2,19.31,21.31,nan
350,9,,13.077,14.527,836.7,-38.78,43.49,nan
350,656,,9.971,6.836,747.5,30.78,34.22,nan
350,1158,,10.323,11.48,663.1,-17.14,18.89,nan
350,1585,,11.463,8.405,657.9,15.74,17.34,nan
350,2428,,9.685,12.015,698.2,-24.14,26.71,nan
350,2545,,11.723,8.027,672.6,19.35,21.36,nan
351,9,,13.077,14.527,808.5,-36.59,40.93,nan
351,656,,9.971,6.836,776.3,33.76,37.63,nan
351,1158,,10.323,11.48,673.0,-19.4,21.41,nan
351,1585,,11.463,8.405,667.3,18.1,19.96,nan
351,2428,,9.685,12.015,712.4,-26.29,29.13,nan
351,2545,,11.723,8.027,680.3,20.92,23.1,nan
352,656,,9.971,6.836,810.3,36.73,41.09,nan
352,1158,,10.323,11.48,690.0,-22.68,25.08,nan
352,1585,,11.463,8.405,683.8,21.56,23.82,nan
352,2428,,9.685,12.015,733.1,-29.03,32.23,nan
352,2545,,11.723,8.027,695.2,23.58,26.08,nan
353,1158,,10.323,11.48,713.5,-26.4,29.25,nan
353,1585,,11.463,8.405,707.1,25.45,28.18,nan
353,2428,,9.685,12.015,759.8,-32.05,35.68,nan
353,2545,,11.723,8.027,716.7,26.84,29.75,nan
354,1158,,10.323,11.48,743.0,-30.17,33.53,nan
354,1585,,11.463,8.405,736.4,29.38,32.63,nan
354,2428,,9.685,12.015,791.9,-35.12,39.22,nan
354,2545,,11.723,8.027,744.2,30.31,33.69,nan
355,1158,,10.323,11.48,777.8,-33.8,37.69,nan
355,1585,,11.463,8.405,771.0,33.14,36.93,nan
355,2428,,9.685,12.015,828.7,-38.1,42.7,nan
355,2545,,11.723,8.027,777.2,33.75,37.63,nan
378,3103,,31.248,16.002,802.0,35.24,39.4,nan
379,3103,,31.248,16.002,767.4,31.9,35.55,nan
380,3103,,31.248,16.002,737.9,28.47,31.63,nan
381,3103,,31.248,16.002,714.1,25.12,27.85,nan
382,3103,,31.248,16.002,696.7,22.17,24.54,nan
383,3103,,31.248,16.002,686.1,20.05,22.16,nan
384,3103,,31.248,16.002,682.6,19.22,21.24,nan
385,3103,,31.248,16.002,686.3,19.92,22.02,nan
386,3103,,31.248,16.002,697.2,21.94,24.28,nan
387,3103,,31.248,16.002,714.9,24.81,27.5,nan
388,3103,,31.248,16.002,738.8,28.09,31.22,nan
389,3103,,31.248,16.002,768.5,31.48,35.09,nan
390,3103,,31.248,16.002,803.2,34.79,38.91,nan
392,1846,,38.552,21.448,783.5,32.85,36.67,nan
392,2659,,38.889,21.498,806.7,34.99,39.15,nan
393,1846,,38.552,21.448,747.6,28.86,32.1,nan
393,2659,,38.889,21.498,768.4,31.24,34.82,nan
394,1846,,38.552,21.448,716.8,24.55,27.22,nan
394,2610,,37.534,27.391,889.6,-40.96,46.21,nan
394,2659,,38.889,21.498,734.9,27.16,30.18,nan
395,487,,41.172,20.677,854.3,38.58,43.37,nan
395,671,,40.877,21.052,830.0,36.76,41.23,nan
395,1846,,38.552,21.448,691.7,20.02,22.15,nan
395,2659,,38.889,21.498,706.8,22.83,25.3,nan
395,2996,,40.301,22.1,790.4,33.34,37.24,nan
395,4320,,40.752,21.79,820.3,35.98,40.32,nan
395,4454,,40.796,21.083,823.9,36.28,40.67,nan
396,487,,41.172,20.677,818.6,35.79,40.1,nan
396,671,,40.877,21.052,794.6,33.68,37.64,nan
396,1846,,38.552,21.448,673.1,15.53,17.15,nan
396,2544,,40.653,23.593,792.8,33.51,37.45,nan
396,2659,,38.889,21.498,684.8,18.43,20.37,nan
396,2996,,40.301,22.1,754.9,29.53,32.88,nan
396,3140,,38.595,28.055,884.8,-40.58,45.75,nan
396,4320,,40.752,21.79,783.1,32.57,36.36,nan
396,4454,,40.796,21.083,789.0,33.14,37.02,nan
396,4681,,40.677,23.206,788.1,33.06,36.92,nan
397,487,,41.172,20.677,787.6,32.95,36.8,nan
397,671,,40.877,21.052,764.1,30.52,34.0,nan
397,1846,,38.552,21.448,661.5,11.63,12.83,nan
397,2544,,40.653,23.593,755.1,29.48,32.82,nan
397,2659,,38.889,21.498,669.5,14.32,15.81,nan
397,2996,,40.301,22.1,724.6,25.48,28.29,nan
397,3140,,38.595,28.055,852.4,-38.35,43.11,nan
397,3182,,41.141,23.226,779.7,32.16,35.89,nan
397,4320,,40.752,21.79,750.7,28.95,32.22,nan
397,4454,,40.796,21.083,758.9,29.93,33.33,nan
397,4681,,40.677,23.206,751.3,29.03,32.3,nan
397,4878,,41.186,22.76,778.6,32.05,35.76,nan
398,487,,41.172,20.677,761.8,30.18,33.62,nan
398,671,,40.877,21.052,739.1,27.42,30.48,nan
398,1846,,38.552,21.448,657.2,9.62,10.6,nan
398,2544,,40.653,23.593,722.2,25.03,27.78,nan
398,2659,,38.889,21.498,661.3,11.35,12.52,nan
398,2996,,40.301,22.1,700.1,21.34,23.62,nan
398,3140,,38.595,28.055,824.7,-36.19,40.57,nan
398,3182,,41.141,23.226,744.5,28.11,31.27,nan
398,3931,,41.003,25.16,771.6,-31.26,34.86,nan
398,4320,,40.752,21.79,723.6,25.25,28.03,nan
398,4454,,40.796,21.083,734.4,26.79,29.76,nan
398,4681,,40.677,23.206,719.5,24.63,27.32,nan
398,4878,,41.186,22.76,744.7,28.14,31.29,nan
399,487,,41.172,20.677,741.8,27.69,30.79,nan
399,671,,40.877,21.052,720.1,24.63,27.33,nan
399,1163,,40.141,28.045,819.4,-35.7,40.0,nan
399,1467,,40.211,28.461,843.1,-37.57,42.19,nan
399,1846,,38.552,21.448,660.4,10.79,11.9,nan
399,2544,,40.653,23.593,694.8,20.21,22.37,nan
399,2659,,38.889,21.498,660.5,10.83,11.95,nan
399,2996,,40.301,22.1,681.9,17.38,19.21,nan
399,3140,,38.595,28.055,802.2,-34.21,38.26,nan
399,3182,,41.141,23.226,714.5,23.75,26.33,nan
399,3931,,41.003,25.16,736.5,-26.99,29.99,nan
399,4320,,40.752,21.79,702.6,21.7,24.04,nan
399,4454,,40.796,21.083,716.0,23.99,26.6,nan
399,4681,,40.677,23.206,693.4,19.92,22.05,nan
399,4878,,41.186,22.76,716.1,24.0,26.62,nan
400,487,,41.172,20.677,728.0,25.73,28.57,nan
400,585,,40.444,29.34,863.7,-39.0,43.89,nan
400,671,,40.877,21.052,707.5,22.48,24.91,nan
400,1163,,40.141,28.045,789.2,-32.93,36.78,nan
400,1467,,40.211,28.461,811.5,-34.97,39.15,nan
400,1846,,38.552,21.448,670.9,14.29,15.78,nan
400,2544,,40.653,23.593,673.7,15.09,16.67,nan
400,2659,,38.889,21.498,667.1,13.09,14.44,nan
400,2996,,40.301,22.1,670.6,14.19,15.67,nan
400,3182,,41.141,23.226,690.4,19.18,21.22,nan
400,3931,,41.003,25.16,706.5,-22.31,24.72,nan
400,4197,,40.917,19.458,760.4,29.89,33.29,nan
400,4320,,40.752,21.79,688.1,18.69,20.67,nan
400,4454,,40.796,21.083,704.1,21.87,24.23,nan
400,4681,,40.677,23.206,673.6,15.08,16.65,nan
400,4878,,41.186,22.76,693.4,19.82,21.94,nan
401,487,,41.172,20.677,720.9,24.58,27.27,nan
401,585,,40.444,29.34,833.4,-36.72,41.2,nan
401,671,,40.877,21.052,701.8,21.36,23.65,nan
401,1163,,40.141,28.045,764.2,-30.25,33.71,nan
401,1462,,44.673,22.531,880.5,40.07,45.17,nan
401,1467,,40.211,28.461,784.9,-32.44,36.22,nan
401,1846,,38.552,21.448,688.5,18.66,20.64,nan
401,1929,,44.308,22.567,852.3,38.14,42.88,nan
401,2544,,40.653,23.593,659.4,9.9,10.92,nan
401,2659,,38.889,21.498,681.0,16.89,18.67,nan
401,2996,,40.301,22.1,666.5,12.71,14.03,nan
401,3182,,41.141,23.226,672.7,14.67,16.2,nan
401,3931,,41.003,25.16,682.6,-17.28,19.1,nan
401,4197,,40.917,19.458,760.4,29.81,33.21,nan
401,4320,,40.752,21.79,680.6,16.8,18.57,nan
401,4454,,40.796,21.083,699.1,20.84,23.07,nan
401,4681,,40.677,23.206,660.7,10.5,11.58,nan
401,4797,,41.334,28.617,812.4,-34.99,39.18,nan
401,4878,,41.186,22.76,677.4,15.96,17.63,nan
402,487,,41.172,20.677,720.6,24.44,27.12,nan
402,585,,40.444,29.34,808.0,-34.55,38.66,nan
402,671,,40.877,21.052,703.2,21.49,23.81,nan
402,1163,,40.141,28.045,745.0,-27.87,31.0,nan
402,1462,,44.673,22.531,844.7,37.54,42.16,nan
402,1467,,40.211,28.461,763.8,-30.13,33.58,nan
402,1846,,38.552,21.448,712.6,23.16,25.68,nan
402,1929,,44.308,22.567,818.4,35.45,39.71,nan
402,2544,,40.653,23.593,652.3,5.47,6.03,nan
402,2659,,38.889,21.498,701.6,21.21,23.49,nan
402,2996,,40.301,22.1,669.9,13.64,15.05,nan
402,3182,,41.141,23.226,662.1,10.85,11.98,nan
402,3931,,41.003,25.16,665.1,-12.02,13.26,nan
402,4197,,40.917,19.458,766.8,30.47,33.96,nan
402,4320,,40.752,21.79,680.3,16.59,18.33,nan
402,4454,,40.796,21.083,701.2,21.12,23.39,nan
402,4681,,40.677,23.206,655.2,7.46,8.22,nan
402,4797,,41.334,28.617,781.3,-32.01,35.74,nan
402,4878,,41.186,22.76,668.3,13.12,14.48,nan
403,487,,41.172,20.677,727.1,25.33,28.13,nan
403,585,,40.444,29.34,788.0,-32.62,36.44,nan
403,671,,40.877,21.052,711.4,22.86,25.34,nan
403,1163,,40.141,28.045,731.9,-26.03,28.92,nan
403,1462,,44.673,22.531,813.5,34.97,39.16,nan
403,1467,,40.211,28.461,748.6,-28.25,31.44,nan
403,1846,,38.552,21.448,742.6,27.48,30.56,nan
403,1929,,44.308,22.567,789.4,32.75,36.59,nan
403,2544,,40.653,23.593,652.8,5.43,5.99,nan
403,2659,,38.889,21.498,728.5,25.54,28.36,nan
403,2996,,40.301,22.1,680.5,16.49,18.22,nan
403,3182,,41.141,23.226,658.8,9.16,10.1,nan
403,3931,,41.003,25.16,654.8,-6.88,7.59,nan
403,4197,,40.917,19.458,779.5,31.76,35.45,nan
403,4320,,40.752,21.79,687.3,18.12,20.04,nan
403,4454,,40.796,21.083,710.2,22.64,25.1,nan
403,4681,,40.677,23.206,657.1,8.25,9.1,nan
403,4797,,41.334,28.617,755.5,-29.1,32.4,nan
403,4878,,41.186,22.76,666.6,12.34,13.62,nan
404,487,,41.172,20.677,740.2,27.09,30.12,nan
404,585,,40.444,29.34,773.9,-31.1,34.69,nan
