plan_index,t_plan,req_id,subtask_index,t_img,u_exp
0,0,eb2067da,1,5340.0,0.104
0,0,eb2067cf,1,6300.0,0.103
0,0,eb2067d1,1,6330.0,0.103
0,0,eb2067c8,1,13060.0,0.094
0,0,eb2067d9,1,16550.0,0.09
0,0,eb2067c5,1,29710.0,0.073
0,0,eb2067c6,1,29730.0,0.073
0,0,eb2067ca,1,29740.0,0.073
0,0,eb2067cc,1,29770.0,0.073
0,0,eb2067dc,1,29970.0,0.073
0,0,eb2067ce,1,31160.0,0.071
0,0,eb2067d7,1,35580.0,0.065
0,0,eb2067d6,1,37730.0,0.063
0,0,eb2067d5,1,41910.0,0.057
1,0,eb2067da,1,5340.0,0.104
1,0,eb2067cf,1,6300.0,0.103
1,0,eb2067d1,1,6330.0,0.103
1,0,eb2067c8,1,13060.0,0.094
1,0,eb2067d9,1,16550.0,0.09
1,0,eb2067c5,1,29710.0,0.073
1,0,eb2067c6,1,29730.0,0.073
1,0,eb2067ca,1,29740.0,0.073
1,0,eb2067cc,1,29770.0,0.073
1,0,eb2067dc,1,29970.0,0.073
1,0,eb2067ce,1,31160.0,0.071
1,0,eb2067d7,1,35580.0,0.065
1,0,eb2067d6,1,37730.0,0.063
1,0,eb2067d5,1,41910.0,0.057
2,0,eb2067da,1,5340.0,0.104
2,0,eb2067cf,1,6300.0,0.103
2,0,eb2067d1,1,6330.0,0.103
2,0,eb2067c8,1,13060.0,0.094
2,0,eb2067d9,1,16550.0,0.09
2,0,eb2067c5,1,29710.0,0.073
2,0,eb2067c6,1,29730.0,0.073
2,0,eb2067d7,1,35580.0,0.065
2,0,eb2067d6,1,37730.0,0.063
