routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.0003,0.00092,2e-05,2408
__check_action_completion,6e-05,1e-05,6e-05,2408
preplanner/update_percepts,2e-05,0.0,2e-05,2408
preplanner/needs_planning,0.0,0.0,0.0,2408
preplanner/calculate_access_opportunities,0.00154,0.00229,0.00082,173
preplanner/is_observation_path_valid,1e-05,0.0,1e-05,4656
preplanner/_schedule_maneuvers,0.00482,0.00778,0.00191,173
preplanner/__schedule_periodic_replan,0.00013,0.00061,7e-05,173
preplanner/generate_plan,0.04065,0.03501,0.03075,173
replanner/needs_planning,0.0,0.0,0.0,2408
