routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.001,0.0,3270
update_state,0.0,0.0,0.0,3270
sense_environment,0.046,0.021,0.049,3269
update_state_environment,0.0,0.001,0.0,3269
get_environment_broadcasts,0.001,0.003,0.0,3269
get_agent_broadcasts,0.001,0.006,0.0,3269
sense,0.049,0.021,0.051,3269
think,0.029,0.055,0.025,3269
perform_broadcast,0.004,0.007,0.001,94
do,0.025,0.028,0.014,3269
perform_wait_for_messages,0.027,0.029,0.016,2898
perform_state_change,0.016,0.013,0.011,363
perform_observation,0.011,0.01,0.007,340
