routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00017,0.00295,2e-05,3066
__check_action_completion,6e-05,1e-05,6e-05,3066
preplanner/update_percepts,3e-05,2e-05,3e-05,3066
preplanner/needs_planning,0.0,0.0,0.0,3066
preplanner/calculate_access_opportunities,0.03866,0.0,0.03866,1
preplanner/_schedule_observations,0.31377,0.0,0.31377,1
preplanner/is_observation_path_valid,0.00013,0.0,0.00013,1
preplanner/_create_broadcast_path,0.04778,0.0,0.04778,1
preplanner/_schedule_broadcasts,0.93639,0.0,0.93639,1
preplanner/_schedule_maneuvers,0.98662,0.0,0.98662,1
preplanner/__schedule_periodic_replan,0.00077,0.0,0.00077,1
preplanner/generate_plan,2.23935,0.0,2.23935,1
replanner/compile_new_measurement_request_bids,3e-05,2e-05,3e-05,3066
replanner/update_percepts,0.00012,8e-05,0.00011,3066
replanner/check_request_completion,0.22007,0.20862,0.18182,3066
replanner/check_request_end_time,0.0,0.0,0.0,3066
replanner/compare_bids,0.15713,0.22517,0.06538,3066
replanner/consensus_phase,0.37723,0.35727,0.32019,3066
replanner/needs_planning,0.37725,0.35727,0.32022,3066
replanner/_generate_bids_from_request,1e-05,0.0,1e-05,78
replanner/_get_matching_request,1e-05,1e-05,1e-05,2724
replanner/_can_bid,0.0,0.0,0.0,1783
replanner/_get_available_requests,0.00041,0.00029,0.00039,92
replanner/_schedule_maneuvers,1.05989,0.71434,0.93429,39
replanner/_create_broadcast_path,0.09131,0.05801,0.07082,39
replanner/_schedule_broadcasts,0.09164,0.0579,0.07095,39
replanner/_schedule_waits,0.0,0.0,0.0,39
replanner/generate_plan,1.15286,0.71542,1.02619,39
replanner/_can_access,0.00026,9e-05,0.00026,42
