routine,t_avg,t_std,t_med,n
check_action_statuses,0.003,0.009,0.0,3067
update_state,0.0,0.0,0.0,3067
sense_environment,0.79,0.462,0.795,3066
update_state_environment,0.003,0.01,0.0,3066
get_environment_broadcasts,0.0,0.003,0.0,3066
get_agent_broadcasts,0.012,0.072,0.0,3066
sense,0.807,0.46,0.804,3066
think,0.444,0.428,0.369,3066
perform_broadcast,0.025,0.029,0.018,40
do,0.461,0.534,0.137,3066
perform_wait_for_messages,0.467,0.535,0.141,2973
perform_state_change,0.582,0.589,0.224,69
perform_observation,0.467,0.513,0.192,53
