routine,t_avg,t_std,t_med,n
check_action_statuses,0.002,0.009,0.0,3065
update_state,0.0,0.0,0.0,3065
sense_environment,0.82,0.453,0.811,3064
update_state_environment,0.003,0.011,0.0,3064
get_environment_broadcasts,0.0,0.004,0.0,3064
get_agent_broadcasts,0.012,0.069,0.0,3064
sense,0.838,0.45,0.818,3064
think,0.457,0.41,0.396,3064
perform_broadcast,0.033,0.034,0.019,49
do,0.42,0.496,0.134,3064
perform_wait_for_messages,0.426,0.498,0.137,2969
perform_state_change,0.473,0.495,0.159,67
perform_observation,0.369,0.502,0.027,53
