routine,t_avg,t_std,t_med,n
check_action_statuses,0.0,0.0,0.0,475
update_state,0.0,0.0,0.0,475
sense_environment,0.048,0.026,0.042,474
update_state_environment,0.0,0.0,0.0,474
get_environment_broadcasts,0.0,0.0,0.0,474
get_agent_broadcasts,0.0,0.0,0.0,474
sense,0.049,0.026,0.043,474
think,0.082,1.276,0.022,474
perform_state_change,0.061,0.042,0.066,1793
do,0.241,0.309,0.09,474
perform_measurement,0.021,0.018,0.013,84
perform_wait_for_messages,0.046,0.027,0.036,50
perform_broadcast,0.004,0.006,0.001,7
