GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 0.16666666666666666
time index,GP index,lat [deg],lon [deg]
167,1412,11.803,77.811
172,2719,14.488,79.305
188,451,24.19,81.288
198,4172,29.825,83.789
202,445,31.044,87.152
203,361,31.301,88.041
203,2305,31.39,87.965
203,4457,31.562,87.354
204,3952,32.348,87.315
205,4224,32.806,87.84
206,4340,33.965,86.498
207,3766,33.873,88.319
209,3846,35.69,87.273
210,4889,35.236,89.947
211,807,35.744,90.21
213,273,37.56,89.427
234,852,48.815,97.285
235,4833,49.347,97.646
238,63,50.424,100.152
269,4485,63.71,124.448
288,4110,68.357,149.994
289,1307,68.414,151.616
289,3560,68.337,151.517
290,669,68.461,153.331
291,3675,68.628,154.84
302,1461,67.446,172.172
303,2850,65.092,172.004
305,365,64.601,174.728
321,2301,62.11,-164.706
321,3186,62.666,-163.626
322,2007,61.584,-163.911
323,2047,60.367,-164.241
323,3371,61.016,-163.318
323,3936,60.815,-163.568
324,4198,59.876,-163.344
324,4291,59.865,-163.527
324,4463,59.937,-163.276
327,2095,60.04,-158.565
328,2006,59.275,-158.6
330,287,58.686,-156.43
330,1023,59.136,-155.547
331,838,57.566,-156.788
331,952,57.56,-156.997
331,1622,58.609,-155.041
333,4374,57.439,-154.11
795,352,31.49,61.298
808,595,39.194,63.903
813,65,40.869,67.797
818,2170,43.122,70.72
821,3838,44.647,71.957
829,3755,50.102,72.92
837,1070,52.698,79.79
837,4742,53.044,79.131
838,875,54.601,77.78
839,778,54.973,78.565
1372,312,23.057,31.07
1387,2105,31.218,35.405
1387,2212,31.179,35.446
1398,247,37.485,38.323
1416,1984,45.67,47.965
1420,955,49.148,46.685
1421,1155,49.014,48.796
1437,1645,55.377,60.49
1439,3997,57.263,60.124
