routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.00019,0.0008,2e-05,387
__check_action_completion,6e-05,1e-05,6e-05,387
preplanner/update_percepts,2e-05,0.0,2e-05,387
preplanner/needs_planning,0.0,0.0,0.0,387
preplanner/calculate_access_opportunities,0.00036,9e-05,0.00036,173
preplanner/is_observation_path_valid,1e-05,1e-05,1e-05,470
preplanner/_schedule_observations,0.02208,0.01455,0.01743,173
preplanner/_schedule_broadcasts,1e-05,0.0,1e-05,173
preplanner/_schedule_maneuvers,0.00466,0.00605,0.00261,173
preplanner/__schedule_periodic_replan,7e-05,0.00014,6e-05,173
preplanner/generate_plan,0.02689,0.01541,0.02419,173
preplanner/populate_adjacency_matrix,0.00025,0.00071,2e-05,95
replanner/compile_new_measurement_request_bids,0.0,0.0,0.0,387
replanner/update_percepts,6e-05,2e-05,6e-05,387
replanner/check_request_completion,0.00609,0.00708,0.00295,387
replanner/check_request_end_time,0.0,0.0,0.0,387
replanner/compare_bids,0.0037,0.00516,0.00182,387
replanner/consensus_phase,0.00981,0.00988,0.00567,387
replanner/needs_planning,0.00983,0.00988,0.00568,387
replanner/_get_available_requests,1e-05,0.0,1e-05,21
