routine,t_avg,t_std,t_med,n
check_action_statuses,0.007,0.028,0.0,7135
update_state,0.0,0.001,0.0,7135
sense_environment,0.734,0.482,0.638,7134
update_state_environment,0.011,0.033,0.0,7134
get_environment_broadcasts,0.011,0.058,0.0,7134
get_agent_broadcasts,0.153,0.241,0.0,7134
sense,0.917,0.577,0.861,7134
think,0.793,6.951,0.498,7134
perform_broadcast,0.013,0.045,0.0,1229
do,0.443,0.539,0.326,7134
perform_wait_for_messages,0.417,0.569,0.253,5906
perform_state_change,0.384,0.355,0.294,968
perform_observation,0.565,0.331,0.524,1200
