Datametrics file based on GRID COVERAGE
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,GP index,pnt-opt index,lat [deg],lon [deg],observation range [km],look angle [deg],incidence angle [deg],solar zenith [deg]
3461,215,,-53.5,-97.7,683.8,-13.4,14.82,nan
3549,483,,-5.2,-70.9,635.5,-7.63,8.39,nan
3752,809,,54.7,69.1,762.1,14.75,16.49,86.6
3761,772,,48.4,70.1,761.5,-12.98,14.51,82.41
3965,195,,-56.5,136.3,743.2,11.27,12.57,86.17
4264,845,,60.8,-54.0,688.9,10.77,11.93,nan
4269,853,,62.3,-48.6,684.1,6.63,7.34,nan
4291,881,,67.9,-20.1,708.6,10.54,11.7,nan
4327,847,,61.4,28.7,725.2,5.21,5.8,87.42
4339,820,,56.7,39.0,736.1,6.89,7.69,86.21
4347,801,,53.1,44.2,741.5,6.88,7.68,85.33
4351,794,,51.7,47.5,761.9,13.59,15.2,85.7
4427,579,,11.5,70.1,786.0,11.21,12.58,79.94
4560,174,,-59.4,109.3,747.6,-13.14,14.66,83.5
4603,140,,-65.6,164.9,707.0,10.38,11.53,nan
4606,141,,-65.3,169.1,704.4,10.25,11.37,nan
4735,482,,-5.3,-120.2,649.2,-13.56,14.93,nan
5098,347,,-31.5,60.6,757.8,1.58,1.76,79.95
5289,382,,-26.1,-156.7,663.3,15.22,16.79,nan
5298,405,,-22.3,-151.6,652.9,-12.92,14.24,nan
5516,838,,60.2,-18.3,727.4,5.07,5.65,86.9
5562,716,,38.4,6.6,753.5,2.93,3.28,81.68
5694,334,,-33.7,35.2,766.4,-8.88,9.95,78.73
5717,269,,-44.4,45.7,756.1,9.61,10.74,82.83
5795,137,,-66.7,124.9,696.3,-7.64,8.48,nan
5810,155,,-63.2,144.3,700.8,-13.77,15.27,nan
5863,309,,-37.3,174.8,647.4,-4.01,4.41,nan
6086,880,,67.6,-69.5,728.0,12.89,14.34,nan
6184,638,,22.4,-11.6,771.8,-7.59,8.5,78.0
6270,395,,-24.1,6.9,762.8,0.21,0.24,78.51
6321,232,,-51.2,23.2,751.4,-10.46,11.69,81.48
6336,193,,-57.0,34.6,728.0,2.03,2.26,84.59
6427,230,,-52.1,137.0,663.2,-3.22,3.56,nan
6452,296,,-39.3,148.3,648.2,-2.28,2.52,nan
6561,636,,21.4,175.0,657.7,-14.23,15.69,nan
6655,876,,66.7,-131.4,701.9,10.09,11.2,nan
6736,745,,44.5,-47.6,747.9,3.67,4.1,82.62
6892,290,,-40.3,-11.5,772.3,-13.01,14.57,78.82
7042,292,,-40.2,120.7,662.4,10.95,12.08,nan
7105,481,,-6.3,139.7,651.7,-14.33,15.78,nan
7177,698,,34.3,155.9,653.9,-9.23,10.17,nan
7200,768,,47.6,162.3,672.4,11.69,12.92,nan
7215,803,,53.8,172.7,668.8,-4.54,5.01,nan
7223,826,,58.2,176.8,678.5,7.6,8.41,nan
7543,152,,-63.7,6.1,719.8,7.88,8.76,87.72
7601,192,,-57.1,78.3,670.3,2.21,2.44,nan
7944,693,,32.8,-90.5,757.4,-0.72,0.8,79.64
7997,543,,4.1,-78.6,770.6,-0.85,0.96,76.74
8026,453,,-12.5,-74.7,801.0,-15.41,17.32,75.02
8122,166,,-61.0,-36.2,736.9,-10.86,12.1,83.72
8257,393,,-24.2,79.5,659.7,14.55,16.04,nan
8429,860,,64.0,149.0,690.7,-5.99,6.63,nan
8500,786,,50.8,-131.3,746.7,-8.51,9.5,82.53
8511,756,,45.9,-125.2,746.4,-4.13,4.61,81.73
8542,680,,30.6,-112.8,770.4,9.12,10.22,80.19
