Satellite states as KEPLERIAN_EARTH_CENTERED_INERTIAL elements.
Epoch [JDUT1] is 2458849.5
Step size [s] is 10.0
Mission Duration [Days] is 1.0
time index,sma [km],ecc,inc [deg],raan [deg],aop [deg],ta [deg]
0,7078.000000000004,0.010000000000000437,67.0,180.0,0.0,0.0
1,7078.000000000003,0.01000000000000018,67.0,179.9996869420309,359.99990519651914,0.619551702645576
2,7078.000000000001,0.01000000000000007,67.0,179.99937388173342,359.99981039688276,1.2391019708444715
3,7078.000000000002,0.010000000000000193,67.0,179.99906082221204,359.99971559340185,1.8586493703539393
4,7077.999999999999,0.010000000000000009,67.0,179.99874776317574,359.99962079184326,2.4781924672883466
5,7078.000000000003,0.010000000000000458,67.0,179.99843470386782,359.99952598951575,3.0977298283185157
6,7078.000000000005,0.010000000000000472,67.0,179.99812164481216,359.9994311880852,3.717260020862543
7,7078.000000000005,0.010000000000000446,67.0,179.99780858540157,359.9993363866181,4.3367816132793635
8,7078.0,0.010000000000000139,67.0,179.99749552635137,359.999241584167,4.956293175026241
9,7078.000000000004,0.010000000000000304,67.0,179.99718246702398,359.9991467814871,5.5757932768596525
10,7078.0,0.010000000000000063,67.0,179.99686940773535,359.9990519798003,6.1952804910387895
11,7078.000000000003,0.01000000000000034,67.0,179.99655634858075,359.99895717813683,6.814753391479007
12,7078.000000000002,0.010000000000000281,67.0,179.99624328933265,359.9988623755297,7.434210553946505
13,7078.000000000003,0.010000000000000455,67.0,179.9959302301917,359.99876757426676,8.05365055626169
14,7077.999999999998,0.009999999999999874,67.0,179.99561717088554,359.9986727718632,8.673071978450466
15,7078.0,0.010000000000000082,67.0,179.9953041116799,359.9985779695723,9.292473402953853
16,7078.000000000002,0.010000000000000198,67.0,179.99499105248327,359.99848316785346,9.911853414800136
17,7078.000000000003,0.010000000000000482,67.0,179.994677993294,359.998388365475,10.531210601794578
18,7077.999999999999,0.010000000000000136,67.0,179.99436493398153,359.9982935638285,11.150543554682027
19,7078.000000000003,0.010000000000000401,67.0,179.99405187487167,359.9981987619888,11.769850867348111
20,7078.000000000006,0.010000000000000675,66.99999999999999,179.99373881558478,359.9981039597928,12.389131137003833
21,7078.000000000002,0.010000000000000373,67.0,179.99342575636786,359.9980091578406,13.00838296434459
22,7078.000000000007,0.010000000000000767,67.0,179.9931126972113,359.9979143559241,13.62760495374129
23,7077.999999999997,0.009999999999999834,67.0,179.99279963795547,359.9978195540387,14.246795713429208
24,7078.000000000003,0.01000000000000036,67.0,179.99248657870976,359.9977247518602,14.865953855669986
25,7078.000000000001,0.010000000000000217,67.0,179.99217351956608,359.9976299501926,15.485077996939241
26,7078.000000000006,0.010000000000000725,67.0,179.99186046028873,359.99753514794196,16.10416675809789
27,7078.000000000005,0.0100000000000004,67.0,179.9915474011513,359.99744034616975,16.723218764568905
28,7078.000000000003,0.010000000000000382,67.0,179.9912343418893,359.99734554386356,17.3422326465291
29,7078.0000000000055,0.01000000000000069,67.0,179.99092128267623,359.99725074160887,17.961207039045856
30,7078.000000000003,0.010000000000000526,67.0,179.9906082234295,359.9971559397851,18.580140582296348
31,7078.000000000005,0.010000000000000555,67.0,179.99029516418997,359.99706113797845,19.19903192170299
32,7078.000000000002,0.010000000000000226,67.0,179.98998210495694,359.99696633582687,19.817879708130672
33,7078.000000000003,0.010000000000000285,67.0,179.98966904580038,359.99687153382763,20.436682598043035
34,7078.000000000003,0.010000000000000328,67.0,179.98935598654228,359.9967767317413,21.055439253677527
35,7078.000000000005,0.010000000000000243,67.0,179.98904292732445,359.99668192968505,21.674148343214775
36,7078.000000000006,0.01000000000000062,67.0,179.98872986814348,359.9965871278701,22.292808540947274
37,7078.0,0.010000000000000283,67.0,179.98841680890206,359.99649232575734,22.911418527443075
38,7078.0000000000055,0.010000000000000748,67.0,179.9881037496967,359.9963975237748,23.529976989706093
39,7078.000000000004,0.010000000000000477,67.0,179.98779069046506,359.99630272171544,24.14848262135894
40,7077.999999999998,0.009999999999999955,67.0,179.98747763123814,359.9962079196811,24.766934122791156
41,7078.000000000007,0.01000000000000064,67.0,179.98716457201562,359.9961131175762,25.385330201319587
42,7078.000000000005,0.010000000000000335,67.0,179.98685151282487,359.99601831595504,26.003669571365602
43,7078.000000000002,0.010000000000000486,67.0,179.98653845358245,359.99592351388975,26.621950954604685
44,7077.9999999999945,0.009999999999999636,67.0,179.98622539439774,359.9958287119348,27.24017308011297
45,7078.000000000004,0.010000000000000422,67.0,179.98591233513747,359.9957339096557,27.85833468454194
46,7078.000000000001,0.010000000000000224,67.0,179.98559927590784,359.9956391077423,28.476434512284417
47,7078.000000000005,0.010000000000000347,67.0,179.98528621673165,359.99554430584396,29.09447131558948
48,7078.000000000004,0.01000000000000043,67.0,179.9849731575085,359.9954495037996,29.7124438547635
49,7078.000000000005,0.01000000000000044,67.0,179.98466009826504,359.9953547018535,30.330350898289012
50,7078.000000000001,0.010000000000000028,67.0,179.98434703904908,359.9952598996922,30.948191222985475
51,7078.000000000001,0.010000000000000267,67.0,179.98403397983608,359.99516509770535,31.565963614162964
52,7078.0000000000055,0.01000000000000063,67.0,179.98372092060356,359.995070295661,32.18366686576044
53,7078.000000000005,0.010000000000000515,67.0,179.9834078614185,359.99497549363497,32.80129978050542
54,7078.000000000001,0.010000000000000056,67.0,179.98309480219194,359.9948806918398,33.418861170045915
55,7078.0,0.009999999999999953,67.0,179.98278174296854,359.9947858896339,34.036349855103765
56,7078.000000000005,0.01000000000000043,67.0,179.98246868376893,359.994691087863,34.65376466560534
57,7078.0,0.010000000000000253,67.0,179.98215562455093,359.9945962856948,35.271104440842656
