routine,t_avg,t_std,t_med,n
check_action_statuses,0.011,0.043,0.0,12624
update_state,0.0,0.002,0.0,12624
sense_environment,0.766,0.557,0.626,12623
update_state_environment,0.014,0.043,0.0,12623
get_environment_broadcasts,0.008,0.035,0.0,12623
get_agent_broadcasts,0.104,0.18,0.0,12623
sense,0.902,0.618,0.777,12623
think,0.734,4.057,0.465,12623
perform_broadcast,0.014,0.038,0.0,1190
do,0.533,0.832,0.393,12623
perform_wait_for_messages,0.514,0.858,0.362,11433
perform_state_change,0.5,0.459,0.397,1642
perform_observation,0.702,0.488,0.614,1167
