routine,t_avg,t_std,t_med,n
check_action_statuses,0.008,0.032,0.0,7164
update_state,0.0,0.0,0.0,7164
sense_environment,0.704,0.432,0.618,7163
update_state_environment,0.011,0.034,0.0,7163
get_environment_broadcasts,0.01,0.033,0.0,7163
get_agent_broadcasts,0.152,0.238,0.0,7163
sense,0.886,0.518,0.84,7163
think,0.803,8.155,0.487,7163
perform_broadcast,0.014,0.033,0.0,1253
do,0.455,0.469,0.359,7163
perform_wait_for_messages,0.417,0.483,0.28,5912
perform_state_change,0.421,0.394,0.318,1042
perform_observation,0.623,0.342,0.58,1230
