routine,t_avg,t_std,t_med,n
check_action_statuses,0.01,0.039,0.0,12569
update_state,0.0,0.003,0.0,12569
sense_environment,0.796,0.553,0.649,12568
update_state_environment,0.015,0.043,0.0,12568
get_environment_broadcasts,0.008,0.037,0.0,12568
get_agent_broadcasts,0.105,0.189,0.0,12568
sense,0.933,0.618,0.799,12568
think,0.779,5.813,0.513,12568
perform_broadcast,0.015,0.053,0.0,1218
do,0.467,0.506,0.322,12568
perform_wait_for_messages,0.447,0.505,0.286,11350
perform_state_change,0.436,0.449,0.302,1619
perform_observation,0.635,0.483,0.526,1199
