routine,t_avg,t_std,t_med,n
_read_incoming_messages,0.016,0.085,0.0,12568
__check_action_completion,0.0,0.009,0.0,12568
preplanner/update_percepts,0.003,0.019,0.0,12568
preplanner/needs_planning,0.0,0.002,0.0,12568
preplanner/calculate_access_times,2.13,0.0,2.13,1
preplanner/_schedule_observations,301.186,0.0,301.186,1
preplanner/is_observation_path_valid,0.003,0.0,0.003,1
preplanner/_schedule_broadcasts,342.157,0.0,342.157,1
preplanner/_schedule_maneuvers,0.636,0.0,0.636,1
preplanner/__schedule_periodic_replan,0.856,0.0,0.856,1
preplanner/generate_plan,645.382,0.0,645.382,1
replanner/needs_planning,0.0,0.0,0.0,12568
